Name,Smile,AKTIP,BCL_XL,BCL_XL_SS,ENE_A9,EWSR1,FGFR,Glutamine_RS,HBV,HIV_SL3,KLF6_mut,KLF6_wt,MALAT1,NRAS,PreQ1,Pre_miR_17,Pre_miR_21,Pre_miR_31,Pro_mut,Pro_wt,RRE2B_MeA,RRE2B,SAM_ll,TPP,TERRA,ZTP,Zika3PrimeUTR,Zika_NS5
C999-1176,CCOC(c1ccc(cc1)NC1c2c(cccn2)C(N1c1ccc(C)cc1)=O)=O,0,0,0.0,0.0,0,0,,1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,1
D011-4242,CC(c1nc2ccccc2n1CCc1ccccc1)O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,1,0.0,0.0,0.0,0
D011-4273,C(Cc1nc2ccccc2n1Cc1c(cccc1[Cl])F)CO,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,1,0.0,0.0,0.0,0
D011-4758,C(Cn1c2ccccc2nc1CO)COc1ccc(cc1)[Cl],0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,,0,0.0,0.0,0.0,0
D011-5386,CC(C)c1ccc(C)cc1OCCCn1c2ccccc2nc1C(C)O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,1
D030-0007,Cc1ccccc1NC(CNS(c1ccccc1)(=O)=O)c1ccccc1,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,1.0,0.0,0
D030-0041,Cc1ccc(cc1)S(NCC(c1ccccc1)Nc1ccc(C)cc1C)(=O)=O,0,0,1.0,0.0,0,1,,0,0,1,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D030-0042,Cc1ccc(cc1)S(NCC(c1ccccc1)Nc1cc(C)ccc1C)(=O)=O,0,0,0.0,0.0,1,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D030-0069,Cc1ccccc1NC(CNS(c1ccc(cc1)[Cl])(=O)=O)c1ccccc1,0,0,1.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,1.0,0
D030-0071,Cc1ccc(cc1)NC(CNS(c1ccc(cc1)[Cl])(=O)=O)c1ccccc1,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,1.0,0.0,0
D030-0079,C(C(c1ccccc1)Nc1ccc(cc1)[Br])NS(c1ccc(cc1)[Cl])(=O)=O,0,0,0.0,0.0,0,0,,1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D033-0008,c1ccn2c(C(c3ccc(cc3)[Cl])=O)c(c(C(Nc3cccc(c3)F)=O)c2c1)N,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,,1,0.0,1.0,0.0,0
D033-0127,Cc1ccc(cc1C)C(c1c(c(C(Nc2cccc(c2)F)=O)c2ccccn12)N)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,,1,0.0,1.0,0.0,0
D041-0019,C(CNc1nc(cs1)c1c[nH]c2ccccc12)c1ccccc1,0,0,1.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,1.0,0
D041-0023,COC(CCc1c(c2ccc(cc2)OC)nc(Nc2ccccc2)s1)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,1.0,1
D043-0228,Cc1cccc(CNc2nc3nc(C)cc(C)n3n2)c1,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,1.0,0
D043-0239,Cc1cc(C)n2c(n1)nc(NCc1cccc(c1)[Cl])n2,0,0,0.0,0.0,1,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D043-0245,Cc1cc(C)n2c(n1)nc(NCc1ccc(cc1)[Br])n2,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,1.0,0.0,0
D043-0278,CC(C)c1ccc(CNc2nc3nc(C)c(c(C)n3n2)[Cl])cc1,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,,1,0.0,1.0,0.0,0
D047-0045,Cn1c2ccccc2nc1CN,0,0,0.0,0.0,1,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D063-1068,Cc1ccc2c(c1)C(C1=C(C(N(CCCO)C13C(N(CC=C)c1ccccc13)=O)=O)O2)=O,0,0,0.0,0.0,0,0,,0,1,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,,1,0.0,1.0,0.0,0
D063-1103,CCCN1C(C2(C3=C(C(N2CCO)=O)Oc2ccc(C)cc2C3=O)c2ccccc12)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,1.0,0
D063-1117,Cc1ccc2c(c1)C(C1=C(C(N(CCO)C13C(N(CC=C)c1ccccc13)=O)=O)O2)=O,0,0,0.0,0.0,0,0,,0,1,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,,1,0.0,1.0,0.0,0
D063-1142,Cc1cc2C(C3=C(C(N(CCO)C34C(N(C)c3ccccc34)=O)=O)Oc2cc1C)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,1.0,0
D068-0219,CCCCC(CC)n1c(cc(n1)O)N,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D072-0067,CCCCNc1c(nc(c2ccccc2)o1)S(c1ccccc1)(=O)=O,0,0,0.0,0.0,1,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,1.0,0.0,0
D072-0077,CCCCNc1c(nc(c2ccc(cc2)F)o1)S(c1ccccc1)(=O)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,1.0,0.0,0
D072-0267,C1CC(CNc2c(nc(c3ccc(cc3)F)o2)S(c2ccccc2)(=O)=O)OC1,0,0,1.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D072-0340,COCCCNc1c(nc(c2ccccc2)o1)S(c1ccccc1)(=O)=O,0,0,0.0,0.0,1,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D072-0402,[H]c1ccc(cc1)S(c1c(NCC(C)C)oc(c2ccccc2)n1)(=O)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,1,0.0,0.0,0.0,0
D072-0403,CC(C)CNc1c(nc(c2ccccc2)o1)S(c1ccc(cc1)[Cl])(=O)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D072-0411,[H]c1ccc(cc1)S(c1c(NCC(C)C)oc(c2ccc(cc2)F)n1)(=O)=O,0,0,0.0,0.0,1,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D072-0501,[H]c1ccc(cc1)S(c1c(NCCOC)oc(c2ccccc2)n1)(=O)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,1
D072-0517,Cc1ccc(cc1)S(c1c(NCCOC)oc(c2cccc(C)c2)n1)(=O)=O,0,0,0.0,1.0,0,0,,0,0,0,0,0,1.0,0,0.0,1.0,0.0,1.0,0.0,0,0,,1,1.0,0.0,0.0,0
D072-0521,[H]c1ccc(cc1)S(c1c(NCCCN(C)C)oc(c2ccccc2)n1)(=O)=O,0,0,0.0,1.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,1.0,0
D072-0757,Cc1ccc(cc1)c1nc(c(NC2CC2)o1)S(c1ccc(cc1)F)(=O)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,1.0,0.0,0
D072-0802,C(CNc1c(nc(c2ccccc2)o1)S(c1ccc(cc1)[Cl])(=O)=O)Cn1ccnc1,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,1,0.0,0.0,0.0,0
D072-1128,C(CN1CCOCC1)Nc1c(nc(c2ccco2)o1)S(c1ccc(cc1)F)(=O)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,0,0,,0,0.0,0.0,0.0,0
D072-1502,CCCCNc1c(nc(c2ccc(cc2)[Cl])o1)S(c1ccccc1)(=O)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,0,0,,0,0.0,0.0,0.0,0
D072-1517,COCCNc1c(nc(c2ccc(cc2)[Cl])o1)S(c1ccccc1)(=O)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0,,0,0.0,0.0,0.0,1
D072-1602,C(CNc1c(nc(c2ccc(cc2)[Cl])o1)S(c1ccc(cc1)F)(=O)=O)Cn1ccnc1,0,0,0.0,1.0,1,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D072-1643,C(CNc1c(nc(c2ccccc2F)o1)S(c1ccccc1)(=O)=O)Cn1ccnc1,1,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D072-1707,COCCNc1c(nc(c2ccccc2F)o1)S(c1ccc(cc1)F)(=O)=O,0,0,0.0,0.0,1,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D073-0034,Cc1c2ccccc2c(Nc2ccc3c(c2)nc2CN(CCn23)CCOC)nn1,0,0,0.0,0.0,0,0,,0,0,1,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D074-0324,CCc1ccc(cc1)C1c2c(c3ccccc3O)n[nH]c2C(N1CCCO)=O,0,0,1.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D074-0546,CCOc1cccc(c1)C1c2c(c3ccccc3O)n[nH]c2C(N1CCO)=O,0,0,1.0,0.0,0,1,,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D077-0206,CN1C(c2c(cn(CCO)c2c2ccc(cc2)[Cl])N(C)C1=O)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,1.0,1.0,0.0,0,0,,0,0.0,0.0,0.0,0
D077-0219,CN1C(c2c(cn(c3cccc(c3)N)c2c2ccc(cc2)[Cl])N(C)C1=O)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,1
D086-0048,C1C(C(=C(N)N1c1cc(ccc1[Cl])[Cl])c1nc2ccccc2[nH]1)=O,0,0,0.0,0.0,0,0,,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D086-0081,Cc1ccc2c(c1)[nH]c(C1=C(N)N(CC1=O)c1ccc(cc1)F)n2,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,1
D086-0180,Cc1ccc2c(c1)[nH]c(C1=C(N)N(CC1=O)C1CCCC1)n2,1,0,0.0,0.0,0,0,,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D086-0218,CCOc1cccc(c1)N1CC(C(=C1N)c1nc2ccccc2s1)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,1,0.0,0.0,0.0,0
D086-0291,COCCCN1CC(C(=C1N)c1nc2ccccc2s1)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,1.0,0.0,0
D086-0314,C1C(C(=C(N)N1c1ccc(cc1)Oc1ccccc1)c1nc2ccccc2[nH]1)=O,0,0,0.0,1.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D086-0315,CC(c1ccc(cc1)N1CC(C(=C1N)c1nc2ccccc2[nH]1)=O)=O,0,0,0.0,0.0,0,1,,0,0,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D086-0388,C=CCN1CC(C(=C1N)c1nc2ccccc2[nH]1)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,,0,0.0,0.0,0.0,0
D086-0510,Cn1c2ccccc2nc1C1=C(N)N(CC1=O)c1ccc(cc1)N1CCCCC1,0,0,0.0,1.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D090-0003,CCN(CC)CC(CN1CCn2c3C1CCCc3c1cc(C)ccc12)O,0,0,0.0,0.0,1,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D114-0037,CN1C(N(Cc2ccccc2)C(c2c1nc(NCCN)n2C)=O)=O,0,0,1.0,0.0,1,0,,0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,1.0,0.0,0
D114-0052,CN1C(c2c(nc(NCCN)n2Cc2cc(ccc2[Cl])OC)N(C)C1=O)=O,0,0,1.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D126-0083,CCCOc1cccc(c1)C1c2c(c3cc(C)ccc3O)n[nH]c2C(N1CCCO)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,1
D150-0143,C=CCNc1cc(c2ccccc2)nc2nncn12,1,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D150-0146,C(CNc1cc(c2ccccc2)nc2nncn12)c1ccccc1,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,1.0,0.0,0
D150-0174,C(CNc1cc(c2ccccc2)nc2nncn12)c1ccc(cc1)[Cl],0,0,0.0,0.0,0,0,,1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D150-0320,CCc1c(C)nc2nncn2c1NCc1ccc(cc1)OC,0,0,0.0,0.0,1,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D151-0242,C(CNc1c(C#N)nc(C=Cc2ccc(cc2)F)o1)CN1CCOCC1,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,1
D151-0248,C1CC(CNc2c(C#N)nc(C=Cc3ccc(cc3)F)o2)OC1,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,1
D158-0325,CCCOc1ccc(cc1)C1c2c(c3c(C)cc(C)cc3O)n[nH]c2C(N1CCO)=O,0,0,1.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D163-0021,CCCCNc1nc(nc(n1)Oc1ccc(nn1)OCCC)N1CCOCC1,0,0,0.0,0.0,0,1,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D172-0423,Cc1c2c(c(NCCCN3CCOCC3)nn1)n(Cc1ccccc1[Cl])nn2,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,1.0,0.0,0
D172-0473,CC(C)Nc1c2c(c(C)nn1)nnn2Cc1ccccc1[Cl],0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D175-0122,[H]N(CCNC(c1c(N)non1)=O)Cc1cccc(c1)[Br],0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,1.0,0.0,0
D175-0127,[H]N(CCNC(c1c(N)non1)=O)Cc1cc(ccc1OCc1ccc(cc1)F)[Br],0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,1.0,0.0,0
D186-0041,CCC(c1nc2ccccc2n1Cc1ccccc1F)O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,1.0,0.0,0
D186-0091,CCC(c1nc2ccccc2n1CCCOc1ccccc1C)O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,1.0,0
D186-0280,Cc1cccc(Cn2c3ccccc3nc2CCNC(CCCO)=O)c1,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,1.0,0.0,0.0,1.0,0.0,0,0,,0,0.0,0.0,0.0,1
D186-0371,CCCn1c2ccccc2nc1CCNC(CCC(C)O)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0,,0,0.0,0.0,0.0,0
D186-0394,CC(CCC(NCCc1nc2ccccc2n1Cc1c(C)c(C)cc(C)c1C)=O)O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,1,0.0,0.0,0.0,1.0,0.0,0,0,,0,0.0,0.0,0.0,0
D217-0409,C(CNC(c1c(CO)nn(c2ccc(cc2)F)n1)=O)c1ccccc1,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,1,0.0,0.0,0.0,0
D217-0745,CCOc1ccc(cc1)n1nc(CO)c(C(NCc2cccc(c2)OC)=O)n1,0,0,0.0,1.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D217-0759,CCc1ccc(cc1)n1nc(CO)c(C(NCCc2ccccc2)=O)n1,0,0,0.0,0.0,0,0,,0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D231-0019,C=CCNc1nc(cs1)c1c[nH]c2ccccc12,0,0,0.0,0.0,0,0,,1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D245-0062,CC(C(=O)OC)Nc1cc(C)nc2nc(c3ccccc3)nn12,0,0,0.0,1.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D245-0069,CCCNc1cc(C)nc2nc(c3ccc(C)cc3)nn12,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,,0,0.0,0.0,0.0,0
D245-0159,Cc1cc(Nc2ccccc2)n2c(n1)nc(c1ccc(cc1)[Cl])n2,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D245-0284,Cc1cc(Nc2ccc(cc2)F)n2c(n1)nc(c1ccc(cc1)OC)n2,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,1.0,0.0,0.0,1.0,0.0,0,0,,0,0.0,0.0,0.0,0
D245-0529,Cc1cc(N(CCO)CCO)n2c(n1)nc(Cc1ccccc1)n2,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,1
D245-0574,Cc1cc(NC(C(=O)OC)c2ccccc2)n2c(n1)nc(Cc1ccccc1)n2,0,0,0.0,0.0,0,0,,0,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D257-0714,CCOC(c1cccc(c1)NC1c2ccccc2S(N=1)(=O)=O)=O,1,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D257-0773,Cc1ccc(c(c1)NC1c2ccccc2S(N=1)(=O)=O)OC,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,1.0,0
D272-0686,[H]N(Cc1ccccc1)Cc1ccc2c(c1)N(C)C(N2C)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,1.0,0.0,0
D272-0707,[H]N(CCCOCC)Cc1ccc2c(c1)N(C)C(N2C)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,1.0,0.0,0
D272-0710,[H]N(CCC)Cc1ccc2c(c1)N(C)C(N2C)=O,0,0,0.0,0.0,0,0,,0,0,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D272-0737,[H]N(Cc1ccc2c(c1)N(C)C(N2C)=O)C1CCCCCC1,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,1.0,0.0,0
D278-0039,Cc1nc(cc(NCCN2CCOCC2)n1)c1ccccc1,0,0,0.0,0.0,0,0,,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D278-0137,c1ccc(cc1)c1cc(Nc2ccc(cc2)C(O)=O)ncn1,0,0,0.0,0.0,1,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D278-0165,CCOC(c1cccc(c1)Nc1cc(c2ccccc2)ncn1)=O,0,0,0.0,1.0,1,0,,0,0,0,0,0,1.0,0,0.0,1.0,1.0,0.0,0.0,0,0,,1,1.0,0.0,0.0,0
D278-0180,CCCOC(c1ccc(cc1)Nc1c2CCCc2nc(n1)SC)=O,0,0,0.0,1.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D278-0326,CCOC(c1cnc(C)nc1Nc1ccc(cc1)F)=O,0,0,0.0,0.0,0,0,,0,0,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D278-0329,c1ccc(cc1)c1cc(Nc2ccc(cc2)[Br])ncn1,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D278-0388,CSc1nc2CCCc2c(Nc2cccc(c2)O)n1,0,0,0.0,1.0,1,0,,0,0,0,0,0,1.0,0,0.0,0.0,0.0,1.0,0.0,0,0,,0,1.0,0.0,0.0,0
D278-0401,Cc1nc(cc(Nc2cccc(c2)OC)n1)c1ccccc1,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,1,0.0,0.0,0.0,0
D278-0527,CC(c1ccc(cc1)Nc1cc(c2ccccc2)nc(C)n1)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,,0,0.0,0.0,0.0,0
D278-0538,CCN(CC)c1ccc(cc1)Nc1cc(C)nc(C)n1,0,0,0.0,1.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D278-0547,Cc1nc(cc(Nc2ccc(cc2)N2CCOCC2)n1)c1ccccc1,0,0,0.0,0.0,0,0,,1,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D295-0164,C1CCN(CC1)C(c1cc(ccc1N)N1CCCCC1)=O,0,0,0.0,0.0,0,0,,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D300-0082,CN1C(N(C)c2cc(COc3ccc(CNCc4cccnc4)cc3OC)ccc12)=O,0,0,0.0,1.0,1,0,,0,0,0,0,0,1.0,0,0.0,1.0,0.0,0.0,0.0,0,0,,1,1.0,0.0,0.0,0
D300-0123,CN1C(N(C)c2cc(COc3ccc(CNCCOC)cc3OC)ccc12)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,,0,0.0,0.0,0.0,0
D300-0283,CN1C(N(C)c2cc(ccc12)C(COc1ccc(CNCc2cccs2)cc1)O)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,1.0,0.0,0
D300-0304,CN1C(N(C)c2cc(ccc12)C(COc1ccc(CNCCc2ccc(cc2)F)cc1)O)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,1
D300-0319,CN1C(N(C)c2cc(ccc12)C(COc1ccc(CNC2CCCCCC2)cc1)O)=O,0,0,0.0,1.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0
D300-0327,CN1C(N(C)c2cc(ccc12)C(COc1ccc(CNCc2ccc(cc2)OC)cc1)O)=O,0,0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,1.0,0.0,0
