,rna,mol,label
36409,1,1483,0
36410,2,1483,0.0
36411,3,1483,0.0
36412,4,1483,1
36413,5,1483,0
36414,6,1483,0.0
36415,7,1483,0
36416,8,1483,0
36417,9,1483,0
36418,10,1483,0
36419,11,1483,0
36420,12,1483,0.0
36421,13,1483,0
36422,14,1483,0.0
36423,15,1483,0.0
36424,16,1483,0.0
36425,17,1483,0.0
36426,18,1483,0.0
36427,19,1483,0
36428,20,1483,0.0
36429,21,1483,0
36430,22,1483,0.0
36431,24,1483,0.0
36432,25,1483,0
36433,0,1484,0
36434,1,1484,0
36435,2,1484,0.0
36436,3,1484,0.0
36437,4,1484,1
36438,5,1484,0
36439,6,1484,0.0
36440,7,1484,0
36441,8,1484,0
36442,9,1484,0
36443,10,1484,0
36444,11,1484,0
36445,12,1484,1.0
36446,13,1484,0
36447,14,1484,0.0
36448,15,1484,0.0
36449,16,1484,0.0
36450,17,1484,0.0
36451,18,1484,0.0
36452,19,1484,0
36453,20,1484,0.0
36454,21,1484,0
36455,22,1484,0.0
36456,24,1484,0.0
36457,25,1484,0
36458,0,1485,0
36459,1,1485,0
36460,2,1485,0.0
36461,3,1485,0.0
36462,4,1485,0
36463,5,1485,0
36464,6,1485,0.0
36465,7,1485,0
36466,8,1485,0
36467,9,1485,0
36468,10,1485,0
36469,11,1485,0
36470,12,1485,0.0
36471,13,1485,0
36472,14,1485,0.0
36473,15,1485,0.0
36474,16,1485,0.0
36475,17,1485,0.0
36476,18,1485,0.0
36477,19,1485,0
36478,20,1485,0.0
36479,21,1485,0
36480,22,1485,1.0
36481,24,1485,0.0
36482,25,1485,0
36483,0,1486,0
36484,1,1486,0
36485,2,1486,0.0
36486,3,1486,0.0
36487,4,1486,0
36488,5,1486,0
36489,6,1486,0.0
36490,7,1486,0
36491,8,1486,0
36492,9,1486,0
36493,10,1486,0
36494,11,1486,0
36495,12,1486,0.0
36496,13,1486,0
36497,14,1486,0.0
36498,15,1486,0.0
36499,16,1486,0.0
36500,17,1486,0.0
36501,18,1486,0.0
36502,19,1486,0
36503,20,1486,0.0
36504,21,1486,0
36505,22,1486,0.0
36506,24,1486,1.0
36507,25,1486,0
36508,0,1487,0
36509,1,1487,0
36510,2,1487,0.0
36511,3,1487,0.0
36512,4,1487,0
36513,5,1487,0
36514,6,1487,0.0
36515,7,1487,0
36516,8,1487,0
36517,9,1487,1
36518,10,1487,0
36519,11,1487,0
36520,12,1487,0.0
36521,13,1487,0
36522,14,1487,0.0
36523,15,1487,0.0
36524,16,1487,0.0
36525,17,1487,0.0
36526,18,1487,0.0
36527,19,1487,0
36528,20,1487,0.0
36529,21,1487,0
36530,22,1487,0.0
36531,24,1487,0.0
36532,25,1487,0
36533,0,1488,0
36534,1,1488,0
36535,2,1488,0.0
36536,3,1488,0.0
36537,4,1488,0
36538,5,1488,0
36539,6,1488,0.0
36540,7,1488,0
36541,8,1488,0
36542,9,1488,0
36543,10,1488,0
36544,11,1488,0
36545,12,1488,0.0
36546,13,1488,0
36547,14,1488,1.0
36548,15,1488,0.0
36549,16,1488,0.0
36550,17,1488,0.0
36551,18,1488,0.0
36552,19,1488,0
36553,20,1488,0.0
36554,21,1488,0
36555,22,1488,0.0
36556,24,1488,0.0
36557,25,1488,0
36558,0,1489,0
36559,1,1489,0
36560,2,1489,0.0
36561,3,1489,0.0
36562,4,1489,0
36563,5,1489,0
36564,6,1489,0.0
36565,7,1489,0
36566,8,1489,0
36567,9,1489,0
36568,10,1489,0
36569,11,1489,0
36570,12,1489,0.0
36571,13,1489,0
36572,14,1489,0.0
36573,15,1489,0.0
36574,16,1489,0.0
36575,17,1489,0.0
36576,18,1489,0.0
36577,19,1489,1
36578,20,1489,0.0
36579,21,1489,0
36580,22,1489,0.0
36581,24,1489,0.0
36582,25,1489,0
36583,0,1490,0
36584,1,1490,0
36585,2,1490,0.0
36586,3,1490,0.0
36587,4,1490,0
36588,5,1490,0
36589,6,1490,0.0
36590,7,1490,1
36591,8,1490,0
36592,9,1490,0
36593,10,1490,0
36594,11,1490,0
36595,12,1490,0.0
36596,13,1490,0
36597,14,1490,0.0
36598,15,1490,0.0
36599,16,1490,1.0
36600,17,1490,0.0
36601,18,1490,0.0
36602,19,1490,0
36603,20,1490,0.0
36604,21,1490,0
36605,22,1490,0.0
36606,24,1490,0.0
36607,25,1490,0
36608,0,1491,0
36609,1,1491,0
36610,2,1491,0.0
36611,3,1491,0.0
36612,4,1491,0
36613,5,1491,0
36614,6,1491,0.0
36615,7,1491,0
36616,8,1491,0
36617,9,1491,0
36618,10,1491,0
36619,11,1491,0
36620,12,1491,0.0
36621,13,1491,0
36622,14,1491,0.0
36623,15,1491,0.0
36624,16,1491,0.0
36625,17,1491,0.0
36626,18,1491,0.0
36627,19,1491,0
36628,20,1491,0.0
36629,21,1491,0
36630,22,1491,1.0
36631,24,1491,0.0
36632,25,1491,0
36633,0,1492,0
36634,1,1492,0
36635,2,1492,0.0
36636,3,1492,0.0
36637,4,1492,0
36638,5,1492,0
36639,6,1492,0.0
36640,7,1492,0
36641,8,1492,0
36642,9,1492,0
36643,10,1492,0
36644,11,1492,0
36645,12,1492,0.0
36646,13,1492,0
36647,14,1492,0.0
36648,15,1492,1.0
36649,16,1492,0.0
36650,17,1492,0.0
36651,18,1492,0.0
36652,19,1492,0
36653,20,1492,0.0
36654,21,1492,0
36655,22,1492,0.0
36656,24,1492,0.0
36657,25,1492,0
36658,0,1493,0
36659,1,1493,0
36660,2,1493,0.0
36661,3,1493,0.0
36662,4,1493,0
36663,5,1493,0
36664,6,1493,0.0
36665,7,1493,0
36666,8,1493,0
36667,9,1493,0
36668,10,1493,0
36669,11,1493,0
36670,12,1493,0.0
36671,13,1493,0
36672,14,1493,0.0
36673,15,1493,0.0
36674,16,1493,0.0
36675,17,1493,0.0
36676,18,1493,0.0
36677,19,1493,0
36678,20,1493,0.0
36679,21,1493,0
36680,22,1493,0.0
36681,24,1493,0.0
36682,25,1493,1
36683,0,1494,0
36684,1,1494,0
36685,2,1494,0.0
36686,3,1494,0.0
36687,4,1494,0
36688,5,1494,0
36689,6,1494,0.0
36690,7,1494,0
36691,8,1494,0
36692,9,1494,0
36693,10,1494,0
36694,11,1494,0
36695,12,1494,0.0
36696,13,1494,0
36697,14,1494,0.0
36698,15,1494,1.0
36699,16,1494,0.0
36700,17,1494,0.0
36701,18,1494,0.0
36702,19,1494,0
36703,20,1494,0.0
36704,21,1494,0
36705,22,1494,0.0
36706,24,1494,0.0
36707,25,1494,0
36708,0,1495,0
36709,1,1495,0
36710,2,1495,0.0
36711,3,1495,0.0
36712,4,1495,0
36713,5,1495,0
36714,6,1495,0.0
36715,7,1495,1
36716,8,1495,0
36717,9,1495,0
36718,10,1495,0
36719,11,1495,0
36720,12,1495,0.0
36721,13,1495,0
36722,14,1495,0.0
36723,15,1495,0.0
36724,16,1495,0.0
36725,17,1495,0.0
36726,18,1495,0.0
36727,19,1495,0
36728,20,1495,0.0
36729,21,1495,0
36730,22,1495,0.0
36731,24,1495,0.0
36732,25,1495,0
36733,0,1496,0
36734,1,1496,0
36735,2,1496,0.0
36736,3,1496,0.0
36737,4,1496,0
36738,5,1496,0
36739,6,1496,0.0
36740,7,1496,0
36741,8,1496,0
36742,9,1496,0
36743,10,1496,0
36744,11,1496,0
36745,12,1496,0.0
36746,13,1496,0
36747,14,1496,1.0
36748,15,1496,0.0
36749,16,1496,0.0
36750,17,1496,0.0
36751,18,1496,0.0
36752,19,1496,0
36753,20,1496,0.0
36754,21,1496,0
36755,22,1496,0.0
36756,24,1496,0.0
36757,25,1496,0
36758,0,1497,0
36759,1,1497,0
36760,2,1497,0.0
36761,3,1497,0.0
36762,4,1497,0
36763,5,1497,0
36764,6,1497,0.0
36765,7,1497,0
36766,8,1497,0
36767,9,1497,0
36768,10,1497,0
36769,11,1497,0
36770,12,1497,0.0
36771,13,1497,0
36772,14,1497,1.0
36773,15,1497,0.0
36774,16,1497,1.0
36775,17,1497,0.0
36776,18,1497,0.0
36777,19,1497,0
36778,20,1497,0.0
36779,21,1497,0
36780,22,1497,0.0
36781,24,1497,0.0
36782,25,1497,0
36783,0,1498,0
36784,1,1498,0
36785,2,1498,0.0
36786,3,1498,0.0
36787,4,1498,0
36788,5,1498,0
36789,6,1498,0.0
36790,7,1498,0
36791,8,1498,0
36792,9,1498,0
36793,10,1498,0
36794,11,1498,0
36795,12,1498,0.0
36796,13,1498,1
36797,14,1498,0.0
36798,15,1498,0.0
36799,16,1498,0.0
36800,17,1498,0.0
36801,18,1498,0.0
36802,19,1498,1
36803,20,1498,0.0
36804,21,1498,0
36805,22,1498,0.0
36806,24,1498,0.0
36807,25,1498,0
36808,0,1499,0
36809,1,1499,0
36810,2,1499,0.0
36811,3,1499,0.0
36812,4,1499,1
36813,5,1499,0
36814,6,1499,0.0
36815,7,1499,0
36816,8,1499,0
36817,9,1499,0
36818,10,1499,0
36819,11,1499,0
36820,12,1499,0.0
36821,13,1499,0
36822,14,1499,0.0
36823,15,1499,0.0
36824,16,1499,0.0
36825,17,1499,0.0
36826,18,1499,0.0
36827,19,1499,0
36828,20,1499,0.0
36829,21,1499,0
36830,22,1499,0.0
36831,24,1499,0.0
36832,25,1499,0
36833,0,1500,0
36834,1,1500,0
36835,2,1500,0.0
36836,3,1500,0.0
36837,4,1500,0
36838,5,1500,0
36839,6,1500,0.0
36840,7,1500,0
36841,8,1500,0
36842,9,1500,0
36843,10,1500,0
36844,11,1500,0
36845,12,1500,0.0
36846,13,1500,0
36847,14,1500,0.0
36848,15,1500,0.0
36849,16,1500,0.0
36850,17,1500,1.0
36851,18,1500,0.0
36852,19,1500,0
36853,20,1500,0.0
36854,21,1500,0
36855,22,1500,0.0
36856,24,1500,0.0
36857,25,1500,0
36858,0,1501,0
36859,1,1501,0
36860,2,1501,0.0
36861,3,1501,0.0
36862,4,1501,0
36863,5,1501,0
36864,6,1501,0.0
36865,7,1501,0
36866,8,1501,0
36867,9,1501,0
36868,10,1501,0
36869,11,1501,0
36870,12,1501,0.0
36871,13,1501,0
36872,14,1501,0.0
36873,15,1501,0.0
36874,16,1501,0.0
36875,17,1501,0.0
36876,18,1501,0.0
36877,19,1501,0
36878,20,1501,1.0
36879,21,1501,0
36880,22,1501,0.0
36881,24,1501,0.0
36882,25,1501,0
36883,0,1502,0
36884,1,1502,1
36885,2,1502,0.0
36886,3,1502,0.0
36887,4,1502,0
36888,5,1502,0
36889,6,1502,0.0
36890,7,1502,0
36891,8,1502,0
36892,9,1502,0
36893,10,1502,0
36894,11,1502,0
36895,12,1502,0.0
36896,13,1502,0
36897,14,1502,0.0
36898,15,1502,0.0
36899,16,1502,0.0
36900,17,1502,0.0
36901,18,1502,0.0
36902,19,1502,0
36903,20,1502,0.0
36904,21,1502,0
36905,22,1502,0.0
36906,24,1502,0.0
36907,25,1502,0
36908,0,1503,0
36909,1,1503,0
36910,2,1503,0.0
36911,3,1503,0.0
36912,4,1503,0
36913,5,1503,0
36914,6,1503,0.0
36915,7,1503,1
36916,8,1503,0
36917,9,1503,0
36918,10,1503,0
36919,11,1503,0
36920,12,1503,0.0
36921,13,1503,0
36922,14,1503,0.0
36923,15,1503,0.0
36924,16,1503,0.0
36925,17,1503,1.0
36926,18,1503,0.0
36927,19,1503,0
36928,20,1503,0.0
36929,21,1503,0
36930,22,1503,0.0
36931,24,1503,0.0
36932,25,1503,0
36933,0,1504,1
36934,1,1504,1
36935,2,1504,0.0
36936,3,1504,0.0
36937,4,1504,0
36938,5,1504,0
36939,6,1504,0.0
36940,7,1504,0
36941,8,1504,0
36942,9,1504,0
36943,10,1504,0
36944,11,1504,0
36945,12,1504,0.0
36946,13,1504,0
36947,14,1504,0.0
36948,15,1504,0.0
36949,16,1504,0.0
36950,17,1504,0.0
36951,18,1504,0.0
36952,19,1504,1
36953,20,1504,0.0
36954,21,1504,0
36955,22,1504,0.0
36956,24,1504,0.0
36957,25,1504,0
36958,0,1505,0
36959,1,1505,0
36960,2,1505,0.0
36961,3,1505,0.0
36962,4,1505,1
36963,5,1505,0
36964,6,1505,0.0
36965,7,1505,0
36966,8,1505,0
36967,9,1505,0
36968,10,1505,0
36969,11,1505,0
36970,12,1505,0.0
36971,13,1505,0
36972,14,1505,0.0
36973,15,1505,0.0
36974,16,1505,0.0
36975,17,1505,0.0
36976,18,1505,0.0
36977,19,1505,0
36978,20,1505,0.0
36979,21,1505,0
36980,22,1505,0.0
36981,24,1505,0.0
36982,25,1505,0
36983,0,1506,0
36984,1,1506,0
36985,2,1506,0.0
36986,3,1506,0.0
36987,4,1506,0
36988,5,1506,0
36989,6,1506,0.0
36990,7,1506,0
36991,8,1506,0
36992,9,1506,0
36993,10,1506,0
36994,11,1506,0
36995,12,1506,1.0
36996,13,1506,0
36997,14,1506,0.0
36998,15,1506,0.0
36999,16,1506,0.0
37000,17,1506,0.0
37001,18,1506,0.0
37002,19,1506,0
37003,20,1506,0.0
37004,21,1506,0
37005,22,1506,1.0
37006,24,1506,0.0
37007,25,1506,0
37008,0,1507,0
37009,1,1507,0
37010,2,1507,0.0
37011,3,1507,0.0
37012,4,1507,0
37013,5,1507,0
37014,6,1507,0.0
37015,7,1507,0
37016,8,1507,0
37017,9,1507,0
37018,10,1507,0
37019,11,1507,0
37020,12,1507,1.0
37021,13,1507,0
37022,14,1507,1.0
37023,15,1507,0.0
37024,16,1507,0.0
37025,17,1507,0.0
37026,18,1507,0.0
37027,19,1507,0
37028,20,1507,0.0
37029,21,1507,1
37030,22,1507,1.0
37031,24,1507,1.0
37032,25,1507,0
37033,0,1508,0
37034,1,1508,0
37035,2,1508,0.0
37036,3,1508,0.0
37037,4,1508,0
37038,5,1508,0
37039,6,1508,0.0
37040,7,1508,0
37041,8,1508,0
37042,9,1508,0
37043,10,1508,0
37044,11,1508,0
37045,12,1508,0.0
37046,13,1508,0
37047,14,1508,0.0
37048,15,1508,0.0
37049,16,1508,0.0
37050,17,1508,1.0
37051,18,1508,0.0
37052,19,1508,0
37053,20,1508,0.0
37054,21,1508,0
37055,22,1508,0.0
37056,24,1508,0.0
37057,25,1508,0
37058,0,1509,0
37059,1,1509,0
37060,2,1509,0.0
37061,3,1509,0.0
37062,4,1509,0
37063,5,1509,0
37064,6,1509,0.0
37065,7,1509,0
37066,8,1509,1
37067,9,1509,0
37068,10,1509,0
37069,11,1509,0
37070,12,1509,0.0
37071,13,1509,0
37072,14,1509,0.0
37073,15,1509,0.0
37074,16,1509,1.0
37075,17,1509,0.0
37076,18,1509,0.0
37077,19,1509,0
37078,20,1509,0.0
37079,21,1509,0
37080,22,1509,0.0
37081,24,1509,0.0
37082,25,1509,0
37083,0,1510,0
37084,1,1510,0
37085,2,1510,0.0
37086,3,1510,0.0
37087,4,1510,0
37088,5,1510,0
37089,6,1510,1.0
37090,7,1510,0
37091,8,1510,0
37092,9,1510,0
37093,10,1510,0
37094,11,1510,0
37095,12,1510,0.0
37096,13,1510,0
37097,14,1510,0.0
37098,15,1510,0.0
37099,16,1510,0.0
37100,17,1510,0.0
37101,18,1510,0.0
37102,19,1510,0
37103,20,1510,0.0
37104,21,1510,0
37105,22,1510,0.0
37106,24,1510,0.0
37107,25,1510,0
37108,0,1511,0
37109,1,1511,0
37110,2,1511,0.0
37111,3,1511,0.0
37112,4,1511,0
37113,5,1511,0
37114,6,1511,1.0
37115,7,1511,0
37116,8,1511,0
37117,9,1511,0
37118,10,1511,0
37119,11,1511,0
37120,12,1511,0.0
37121,13,1511,0
37122,14,1511,0.0
37123,15,1511,0.0
37124,16,1511,0.0
37125,17,1511,0.0
37126,18,1511,0.0
37127,19,1511,0
37128,20,1511,0.0
37129,21,1511,0
37130,22,1511,0.0
37131,24,1511,0.0
37132,25,1511,0
37133,0,1512,0
37134,1,1512,0
37135,2,1512,0.0
37136,3,1512,0.0
37137,4,1512,0
37138,5,1512,0
37139,6,1512,0.0
37140,7,1512,0
37141,8,1512,0
37142,9,1512,0
37143,10,1512,1
37144,11,1512,0
37145,12,1512,0.0
37146,13,1512,0
37147,14,1512,0.0
37148,15,1512,0.0
37149,16,1512,0.0
37150,17,1512,0.0
37151,18,1512,0.0
37152,19,1512,0
37153,20,1512,0.0
37154,21,1512,0
37155,22,1512,0.0
37156,24,1512,0.0
37157,25,1512,0
37158,0,1513,1
37159,1,1513,1
37160,2,1513,0.0
37161,3,1513,0.0
37162,4,1513,0
37163,5,1513,0
37164,6,1513,0.0
37165,7,1513,0
37166,8,1513,0
37167,9,1513,0
37168,10,1513,0
37169,11,1513,1
37170,12,1513,0.0
37171,13,1513,0
37172,14,1513,0.0
37173,15,1513,0.0
37174,16,1513,0.0
37175,17,1513,0.0
37176,18,1513,0.0
37177,19,1513,0
37178,20,1513,0.0
37179,21,1513,0
37180,22,1513,0.0
37181,24,1513,0.0
37182,25,1513,1
37183,0,1514,0
37184,1,1514,0
37185,2,1514,0.0
37186,3,1514,0.0
37187,4,1514,1
37188,5,1514,0
37189,6,1514,0.0
37190,7,1514,0
37191,8,1514,0
37192,9,1514,0
37193,10,1514,0
37194,11,1514,0
37195,12,1514,0.0
37196,13,1514,0
37197,14,1514,0.0
37198,15,1514,0.0
37199,16,1514,0.0
37200,17,1514,0.0
37201,18,1514,0.0
37202,19,1514,0
37203,20,1514,0.0
37204,21,1514,0
37205,22,1514,0.0
37206,24,1514,0.0
37207,25,1514,0
37208,0,1515,0
37209,1,1515,0
37210,2,1515,0.0
37211,3,1515,0.0
37212,4,1515,0
37213,5,1515,0
37214,6,1515,0.0
37215,7,1515,0
37216,8,1515,0
37217,9,1515,0
37218,10,1515,0
37219,11,1515,1
37220,12,1515,0.0
37221,13,1515,0
37222,14,1515,0.0
37223,15,1515,0.0
37224,16,1515,0.0
37225,17,1515,0.0
37226,18,1515,0.0
37227,19,1515,0
37228,20,1515,0.0
37229,21,1515,0
37230,22,1515,0.0
37231,24,1515,0.0
37232,25,1515,0
37233,0,1516,0
37234,1,1516,0
37235,2,1516,0.0
37236,3,1516,0.0
37237,4,1516,0
37238,5,1516,0
37239,6,1516,0.0
37240,7,1516,0
37241,8,1516,0
37242,9,1516,0
37243,10,1516,0
37244,11,1516,0
37245,12,1516,0.0
37246,13,1516,0
37247,14,1516,0.0
37248,15,1516,0.0
37249,16,1516,0.0
37250,17,1516,0.0
37251,18,1516,0.0
37252,19,1516,0
37253,20,1516,0.0
37254,21,1516,0
37255,22,1516,0.0
37256,24,1516,1.0
37257,25,1516,0
37258,0,1517,1
37259,1,1517,1
37260,2,1517,1.0
37261,3,1517,0.0
37262,4,1517,1
37263,5,1517,0
37264,7,1517,0
37265,8,1517,0
37266,9,1517,1
37267,10,1517,1
37268,11,1517,0
37269,12,1517,0.0
37270,13,1517,0
37271,14,1517,0.0
37272,15,1517,0.0
37273,16,1517,0.0
37274,17,1517,0.0
37275,18,1517,0.0
37276,19,1517,1
37277,21,1517,1
37278,22,1517,1.0
37279,23,1517,1.0
37280,24,1517,0.0
37281,25,1517,0
37282,0,1518,0
37283,1,1518,0
37284,2,1518,0.0
37285,3,1518,0.0
37286,4,1518,0
37287,5,1518,0
37288,7,1518,0
37289,8,1518,0
37290,9,1518,0
37291,10,1518,0
37292,11,1518,0
37293,12,1518,0.0
37294,13,1518,0
37295,14,1518,0.0
37296,15,1518,0.0
37297,16,1518,0.0
37298,17,1518,0.0
37299,18,1518,0.0
37300,19,1518,0
37301,21,1518,1
37302,22,1518,0.0
37303,23,1518,0.0
37304,24,1518,0.0
37305,25,1518,0
37306,0,1519,0
37307,1,1519,0
37308,2,1519,0.0
37309,3,1519,0.0
37310,4,1519,0
37311,5,1519,0
37312,7,1519,0
37313,8,1519,0
37314,9,1519,0
37315,10,1519,0
37316,11,1519,0
37317,12,1519,0.0
37318,13,1519,0
37319,14,1519,0.0
37320,15,1519,0.0
37321,16,1519,0.0
37322,17,1519,0.0
37323,18,1519,0.0
37324,19,1519,0
37325,21,1519,0
37326,22,1519,0.0
37327,23,1519,1.0
37328,24,1519,0.0
37329,25,1519,0
37330,0,1520,0
37331,1,1520,0
37332,2,1520,0.0
37333,3,1520,0.0
37334,4,1520,0
37335,5,1520,0
37336,7,1520,0
37337,8,1520,0
37338,9,1520,0
37339,10,1520,1
37340,11,1520,0
37341,12,1520,0.0
37342,13,1520,0
37343,14,1520,0.0
37344,15,1520,0.0
37345,16,1520,0.0
37346,17,1520,0.0
37347,18,1520,0.0
37348,19,1520,0
37349,21,1520,0
37350,22,1520,0.0
37351,23,1520,0.0
37352,24,1520,0.0
37353,25,1520,0
37354,0,1521,1
37355,1,1521,0
37356,2,1521,1.0
37357,3,1521,0.0
37358,4,1521,1
37359,5,1521,0
37360,7,1521,0
37361,8,1521,0
37362,9,1521,0
37363,10,1521,1
37364,11,1521,1
37365,12,1521,1.0
37366,13,1521,0
37367,14,1521,0.0
37368,15,1521,1.0
37369,16,1521,1.0
37370,17,1521,1.0
37371,18,1521,0.0
37372,19,1521,0
37373,21,1521,0
37374,22,1521,1.0
37375,23,1521,0.0
37376,24,1521,0.0
37377,25,1521,0
37378,0,1522,0
37379,1,1522,0
37380,2,1522,0.0
37381,3,1522,0.0
37382,4,1522,1
37383,5,1522,0
37384,7,1522,0
37385,8,1522,0
37386,9,1522,0
37387,10,1522,0
37388,11,1522,0
37389,12,1522,0.0
37390,13,1522,0
37391,14,1522,0.0
37392,15,1522,0.0
37393,16,1522,0.0
37394,17,1522,0.0
37395,18,1522,0.0
37396,19,1522,0
37397,21,1522,0
37398,22,1522,0.0
37399,23,1522,0.0
37400,24,1522,0.0
37401,25,1522,0
37402,0,1523,0
37403,1,1523,0
37404,2,1523,0.0
37405,3,1523,0.0
37406,4,1523,0
37407,5,1523,0
37408,7,1523,0
37409,8,1523,0
37410,9,1523,0
37411,10,1523,0
37412,11,1523,0
37413,12,1523,0.0
37414,13,1523,1
37415,14,1523,0.0
37416,15,1523,0.0
37417,16,1523,0.0
37418,17,1523,0.0
37419,18,1523,0.0
37420,19,1523,0
37421,21,1523,1
37422,22,1523,0.0
37423,23,1523,0.0
37424,24,1523,0.0
37425,25,1523,0
37426,0,1524,0
37427,1,1524,0
37428,2,1524,0.0
37429,3,1524,0.0
37430,4,1524,0
37431,5,1524,0
37432,7,1524,0
37433,8,1524,0
37434,9,1524,0
37435,10,1524,0
37436,11,1524,0
37437,12,1524,1.0
37438,13,1524,0
37439,14,1524,0.0
37440,15,1524,0.0
37441,16,1524,0.0
37442,17,1524,0.0
37443,18,1524,0.0
37444,19,1524,0
37445,21,1524,0
37446,22,1524,0.0
37447,23,1524,0.0
37448,24,1524,0.0
37449,25,1524,0
37450,0,1525,0
37451,1,1525,0
37452,2,1525,0.0
37453,3,1525,0.0
37454,4,1525,0
37455,5,1525,0
37456,7,1525,0
37457,8,1525,0
37458,9,1525,0
37459,10,1525,0
37460,11,1525,0
37461,12,1525,0.0
37462,13,1525,0
37463,14,1525,0.0
37464,15,1525,0.0
37465,16,1525,0.0
37466,17,1525,0.0
37467,18,1525,0.0
37468,19,1525,0
37469,21,1525,0
37470,22,1525,0.0
37471,23,1525,1.0
37472,24,1525,0.0
37473,25,1525,0
37474,0,1526,0
37475,1,1526,0
37476,2,1526,0.0
37477,3,1526,0.0
37478,4,1526,0
37479,5,1526,0
37480,7,1526,0
37481,8,1526,0
37482,9,1526,0
37483,10,1526,0
37484,11,1526,0
37485,12,1526,0.0
37486,13,1526,0
37487,14,1526,0.0
37488,15,1526,0.0
37489,16,1526,0.0
37490,17,1526,0.0
37491,18,1526,0.0
37492,19,1526,0
37493,21,1526,0
37494,22,1526,0.0
37495,23,1526,1.0
37496,24,1526,0.0
37497,25,1526,0
37498,0,1527,0
37499,1,1527,0
37500,2,1527,0.0
37501,3,1527,1.0
37502,4,1527,0
37503,5,1527,0
37504,7,1527,0
37505,8,1527,0
37506,9,1527,0
37507,10,1527,0
37508,11,1527,0
37509,12,1527,0.0
37510,13,1527,0
37511,14,1527,0.0
37512,15,1527,0.0
37513,16,1527,0.0
37514,17,1527,0.0
37515,18,1527,0.0
37516,19,1527,0
37517,21,1527,0
37518,22,1527,0.0
37519,23,1527,0.0
37520,24,1527,0.0
37521,25,1527,0
37522,0,1528,0
37523,1,1528,0
37524,2,1528,1.0
37525,3,1528,0.0
37526,4,1528,0
37527,5,1528,0
37528,7,1528,0
37529,8,1528,0
37530,9,1528,0
37531,10,1528,0
37532,11,1528,0
37533,12,1528,0.0
37534,13,1528,0
37535,14,1528,0.0
37536,15,1528,0.0
37537,16,1528,0.0
37538,17,1528,0.0
37539,18,1528,0.0
37540,19,1528,0
37541,21,1528,0
37542,22,1528,0.0
37543,23,1528,0.0
37544,24,1528,0.0
37545,25,1528,0
37546,0,1529,0
37547,1,1529,0
37548,2,1529,0.0
37549,3,1529,0.0
37550,4,1529,0
37551,5,1529,0
37552,7,1529,0
37553,8,1529,0
37554,9,1529,0
37555,10,1529,0
37556,11,1529,0
37557,12,1529,0.0
37558,13,1529,0
37559,14,1529,0.0
37560,15,1529,0.0
37561,16,1529,0.0
37562,17,1529,0.0
37563,18,1529,0.0
37564,19,1529,0
37565,21,1529,0
37566,22,1529,0.0
37567,23,1529,1.0
37568,24,1529,0.0
37569,25,1529,0
37570,0,1530,0
37571,1,1530,0
37572,2,1530,0.0
37573,3,1530,0.0
37574,4,1530,0
37575,5,1530,0
37576,7,1530,0
37577,8,1530,0
37578,9,1530,0
37579,10,1530,0
37580,11,1530,0
37581,12,1530,0.0
37582,13,1530,0
37583,14,1530,0.0
37584,15,1530,0.0
37585,16,1530,0.0
37586,17,1530,0.0
37587,18,1530,0.0
37588,19,1530,1
37589,21,1530,0
37590,22,1530,0.0
37591,23,1530,0.0
37592,24,1530,0.0
37593,25,1530,0
37594,0,1531,0
37595,1,1531,0
37596,2,1531,0.0
37597,3,1531,0.0
37598,4,1531,0
37599,5,1531,1
37600,7,1531,0
37601,8,1531,0
37602,9,1531,0
37603,10,1531,1
37604,11,1531,0
37605,12,1531,0.0
37606,13,1531,0
37607,14,1531,0.0
37608,15,1531,0.0
37609,16,1531,0.0
37610,17,1531,0.0
37611,18,1531,0.0
37612,19,1531,0
37613,21,1531,0
37614,22,1531,0.0
37615,23,1531,0.0
37616,24,1531,0.0
37617,25,1531,0
37618,0,1532,0
37619,1,1532,0
37620,2,1532,0.0
37621,3,1532,0.0
37622,4,1532,1
37623,5,1532,0
37624,7,1532,0
37625,8,1532,0
37626,9,1532,0
37627,10,1532,0
37628,11,1532,0
37629,12,1532,0.0
37630,13,1532,0
37631,14,1532,0.0
37632,15,1532,0.0
37633,16,1532,0.0
37634,17,1532,0.0
37635,18,1532,0.0
37636,19,1532,0
37637,21,1532,0
37638,22,1532,0.0
37639,23,1532,0.0
37640,24,1532,0.0
37641,25,1532,0
37642,0,1533,0
37643,1,1533,0
37644,2,1533,0.0
37645,3,1533,0.0
37646,4,1533,0
37647,5,1533,0
37648,7,1533,0
37649,8,1533,0
37650,9,1533,0
37651,10,1533,0
37652,11,1533,0
37653,12,1533,0.0
37654,13,1533,0
37655,14,1533,0.0
37656,15,1533,0.0
37657,16,1533,1.0
37658,17,1533,0.0
37659,18,1533,0.0
37660,19,1533,0
37661,21,1533,0
37662,22,1533,0.0
37663,23,1533,0.0
37664,24,1533,0.0
37665,25,1533,0
37666,0,1534,0
37667,1,1534,0
37668,2,1534,1.0
37669,3,1534,0.0
37670,4,1534,0
37671,5,1534,0
37672,7,1534,0
37673,8,1534,0
37674,9,1534,0
37675,10,1534,0
37676,11,1534,0
37677,12,1534,0.0
37678,13,1534,0
37679,14,1534,0.0
37680,15,1534,0.0
37681,16,1534,0.0
37682,17,1534,0.0
37683,18,1534,0.0
37684,19,1534,0
37685,21,1534,1
37686,22,1534,0.0
