,rna,mol,label
13941,156,57,0
13942,156,58,0
13943,156,59,0
13944,156,60,0
13945,156,61,0
13946,156,62,0
13947,156,63,0
13948,156,64,0
13949,156,65,0
13950,156,66,0
13951,156,67,0
13952,156,68,1
13953,156,69,0
13954,156,70,0
13955,156,71,0
13956,156,72,0
13957,156,73,0
13958,156,74,0
13959,156,75,0
13960,156,76,0
13961,156,77,0
13962,156,78,0
13963,156,79,0
13964,156,80,0
13965,156,81,0
13966,156,82,0
13967,156,83,0
13968,156,84,1
13969,156,85,0
13970,156,86,0
13971,156,87,0
13972,156,88,0
13973,157,0,0
13974,157,1,0
13975,157,2,0
13976,157,3,0
13977,157,4,0
13978,157,5,0
13979,157,6,0
13980,157,7,0
13981,157,8,0
13982,157,9,0
13983,157,10,0
13984,157,11,0
13985,157,12,0
13986,157,13,0
13987,157,14,0
13988,157,15,0
13989,157,16,0
13990,157,17,0
13991,157,18,0
13992,157,19,0
13993,157,20,0
13994,157,21,0
13995,157,22,0
13996,157,23,0
13997,157,24,0
13998,157,25,0
13999,157,26,0
14000,157,27,0
14001,157,28,0
14002,157,29,0
14003,157,30,0
14004,157,31,0
14005,157,32,0
14006,157,33,0
14007,157,34,0
14008,157,35,0
14009,157,36,0
14010,157,37,0
14011,157,38,0
14012,157,39,0
14013,157,40,0
14014,157,41,0
14015,157,42,0
14016,157,43,0
14017,157,44,0
14018,157,45,0
14019,157,46,0
14020,157,47,0
14021,157,48,1
14022,157,49,0
14023,157,50,0
14024,157,51,0
14025,157,52,0
14026,157,53,0
14027,157,54,0
14028,157,55,0
14029,157,56,0
14030,157,57,0
14031,157,58,0
14032,157,59,0
14033,157,60,0
14034,157,61,0
14035,157,62,0
14036,157,63,0
14037,157,64,0
14038,157,65,0
14039,157,66,0
14040,157,67,0
14041,157,68,1
14042,157,69,0
14043,157,70,0
14044,157,71,0
14045,157,72,0
14046,157,73,0
14047,157,74,0
14048,157,75,0
14049,157,76,0
14050,157,77,0
14051,157,78,0
14052,157,79,0
14053,157,80,0
14054,157,81,0
14055,157,82,0
14056,157,83,0
14057,157,84,1
14058,157,85,0
14059,157,86,0
14060,157,87,0
14061,157,88,0
14062,158,0,0
14063,158,1,0
14064,158,2,0
14065,158,3,0
14066,158,4,0
14067,158,5,0
14068,158,6,0
14069,158,7,0
14070,158,8,0
14071,158,9,0
14072,158,10,0
14073,158,11,0
14074,158,12,0
14075,158,13,0
14076,158,14,0
14077,158,15,0
14078,158,16,0
14079,158,17,0
14080,158,18,0
14081,158,19,0
14082,158,20,0
14083,158,21,1
14084,158,22,0
14085,158,23,0
14086,158,24,0
14087,158,25,0
14088,158,26,0
14089,158,27,0
14090,158,28,0
14091,158,29,0
14092,158,30,0
14093,158,31,0
14094,158,32,0
14095,158,33,0
14096,158,34,0
14097,158,35,0
14098,158,36,0
14099,158,37,0
14100,158,38,0
14101,158,39,1
14102,158,40,0
14103,158,41,0
14104,158,42,0
14105,158,43,0
14106,158,44,0
14107,158,45,0
14108,158,46,0
14109,158,47,0
14110,158,48,0
14111,158,49,0
14112,158,50,0
14113,158,51,0
14114,158,52,0
14115,158,53,0
14116,158,54,1
14117,158,55,0
14118,158,56,0
14119,158,57,0
14120,158,58,0
14121,158,59,0
14122,158,60,0
14123,158,61,0
14124,158,62,1
14125,158,63,0
14126,158,64,0
14127,158,65,0
14128,158,66,0
14129,158,67,0
14130,158,68,0
14131,158,69,0
14132,158,70,0
14133,158,71,0
14134,158,72,0
14135,158,73,0
14136,158,74,0
14137,158,75,0
14138,158,76,0
14139,158,77,0
14140,158,78,0
14141,158,79,0
14142,158,80,0
14143,158,81,0
14144,158,82,0
14145,158,83,0
14146,158,84,0
14147,158,85,0
14148,158,86,0
14149,158,87,0
14150,158,88,0
14151,159,0,0
14152,159,1,0
14153,159,2,0
14154,159,3,0
14155,159,4,0
14156,159,5,0
14157,159,6,0
14158,159,7,0
14159,159,8,0
14160,159,9,0
14161,159,10,0
14162,159,11,0
14163,159,12,0
14164,159,13,0
14165,159,14,0
14166,159,15,0
14167,159,16,0
14168,159,17,0
14169,159,18,0
14170,159,19,0
14171,159,20,0
14172,159,21,1
14173,159,22,0
14174,159,23,0
14175,159,24,0
14176,159,25,0
14177,159,26,0
14178,159,27,0
14179,159,28,0
14180,159,29,0
14181,159,30,0
14182,159,31,0
14183,159,32,0
14184,159,33,0
14185,159,34,0
14186,159,35,0
14187,159,36,0
14188,159,37,0
14189,159,38,0
14190,159,39,1
14191,159,40,0
14192,159,41,0
14193,159,42,0
14194,159,43,0
14195,159,44,0
14196,159,45,0
14197,159,46,0
14198,159,47,0
14199,159,48,0
14200,159,49,0
14201,159,50,0
14202,159,51,0
14203,159,52,0
14204,159,53,0
14205,159,54,0
14206,159,55,0
14207,159,56,0
14208,159,57,0
14209,159,58,0
14210,159,59,0
14211,159,60,0
14212,159,61,0
14213,159,62,1
14214,159,63,0
14215,159,64,1
14216,159,65,0
14217,159,66,0
14218,159,67,0
14219,159,68,0
14220,159,69,0
14221,159,70,0
14222,159,71,0
14223,159,72,0
14224,159,73,0
14225,159,74,0
14226,159,75,0
14227,159,76,0
14228,159,77,0
14229,159,78,0
14230,159,79,0
14231,159,80,0
14232,159,81,0
14233,159,82,0
14234,159,83,0
14235,159,84,0
14236,159,85,0
14237,159,86,0
14238,159,87,0
14239,159,88,0
14240,160,0,0
14241,160,1,0
14242,160,2,0
14243,160,3,0
14244,160,4,0
14245,160,5,0
14246,160,6,1
14247,160,7,0
14248,160,8,0
14249,160,9,0
14250,160,10,0
14251,160,11,0
14252,160,12,0
14253,160,13,0
14254,160,14,0
14255,160,15,0
14256,160,16,0
14257,160,17,0
14258,160,18,0
14259,160,19,0
14260,160,20,0
14261,160,21,1
14262,160,22,1
14263,160,23,0
14264,160,24,0
14265,160,25,0
14266,160,26,1
14267,160,27,0
14268,160,28,1
14269,160,29,1
14270,160,30,0
14271,160,31,0
14272,160,32,0
14273,160,33,0
14274,160,34,0
14275,160,35,0
14276,160,36,0
14277,160,37,1
14278,160,38,1
14279,160,39,0
14280,160,40,0
14281,160,41,0
14282,160,42,0
14283,160,43,0
14284,160,44,0
14285,160,45,0
14286,160,46,0
14287,160,47,0
14288,160,48,0
14289,160,49,0
14290,160,50,0
14291,160,51,0
14292,160,52,0
14293,160,53,0
14294,160,54,0
14295,160,55,0
14296,160,56,1
14297,160,57,0
14298,160,58,0
14299,160,59,0
14300,160,60,0
14301,160,61,0
14302,160,62,0
14303,160,63,0
14304,160,64,0
14305,160,65,0
14306,160,66,0
14307,160,67,0
14308,160,68,0
14309,160,69,0
14310,160,70,0
14311,160,71,0
14312,160,72,0
14313,160,73,0
14314,160,74,0
14315,160,75,0
14316,160,76,0
14317,160,77,0
14318,160,78,0
14319,160,79,0
14320,160,80,0
14321,160,81,0
14322,160,82,0
14323,160,83,0
14324,160,84,1
14325,160,85,0
14326,160,86,0
14327,160,87,0
14328,160,88,0
14329,161,0,0
14330,161,1,0
14331,161,2,0
14332,161,3,0
14333,161,4,0
14334,161,5,0
14335,161,6,0
14336,161,7,0
14337,161,8,1
14338,161,9,0
14339,161,10,0
14340,161,11,0
14341,161,12,0
14342,161,13,0
14343,161,14,0
14344,161,15,0
14345,161,16,0
14346,161,17,0
14347,161,18,0
14348,161,19,0
14349,161,20,0
14350,161,21,0
14351,161,22,0
14352,161,23,0
14353,161,24,0
14354,161,25,0
14355,161,26,0
14356,161,27,0
14357,161,28,0
14358,161,29,0
14359,161,30,0
14360,161,31,0
14361,161,32,0
14362,161,33,0
14363,161,34,0
14364,161,35,0
14365,161,36,0
14366,161,37,0
14367,161,38,0
14368,161,39,0
14369,161,40,0
14370,161,41,0
14371,161,42,0
14372,161,43,0
14373,161,44,0
14374,161,45,0
14375,161,46,0
14376,161,47,0
14377,161,48,0
14378,161,49,0
14379,161,50,0
14380,161,51,0
14381,161,52,0
14382,161,53,0
14383,161,54,0
14384,161,55,0
14385,161,56,0
14386,161,57,0
14387,161,58,0
14388,161,59,0
14389,161,60,0
14390,161,61,1
14391,161,62,0
14392,161,63,0
14393,161,64,0
14394,161,65,1
14395,161,66,0
14396,161,67,0
14397,161,68,0
14398,161,69,0
14399,161,70,0
14400,161,71,0
14401,161,72,0
14402,161,73,0
14403,161,74,0
14404,161,75,0
14405,161,76,0
14406,161,77,0
14407,161,78,0
14408,161,79,0
14409,161,80,0
14410,161,81,0
14411,161,82,0
14412,161,83,0
14413,161,84,0
14414,161,85,0
14415,161,86,0
14416,161,87,0
14417,161,88,0
14418,162,0,1
14419,162,1,0
14420,162,2,0
14421,162,3,0
14422,162,4,1
14423,162,5,1
14424,162,6,1
14425,162,7,0
14426,162,8,0
14427,162,9,0
14428,162,10,0
14429,162,11,0
14430,162,12,0
14431,162,13,0
14432,162,14,0
14433,162,15,0
14434,162,16,0
14435,162,17,0
14436,162,18,0
14437,162,19,0
14438,162,20,0
14439,162,21,0
14440,162,22,0
14441,162,23,0
14442,162,24,0
14443,162,25,0
14444,162,26,0
14445,162,27,0
14446,162,28,1
14447,162,29,0
14448,162,30,0
14449,162,31,0
14450,162,32,0
14451,162,33,0
14452,162,34,0
14453,162,35,0
14454,162,36,1
14455,162,37,0
14456,162,38,1
14457,162,39,0
14458,162,40,0
14459,162,41,0
14460,162,42,0
14461,162,43,0
14462,162,44,0
14463,162,45,0
14464,162,46,0
14465,162,47,0
14466,162,48,1
14467,162,49,1
14468,162,50,0
14469,162,51,0
14470,162,52,1
14471,162,53,0
14472,162,54,0
14473,162,55,1
14474,162,56,1
14475,162,57,0
14476,162,58,1
14477,162,59,0
14478,162,60,0
14479,162,61,1
14480,162,62,0
14481,162,63,0
14482,162,64,1
14483,162,65,1
14484,162,66,0
14485,162,67,0
14486,162,68,1
14487,162,69,1
14488,162,70,0
14489,162,71,1
14490,162,72,1
14491,162,73,0
14492,162,74,0
14493,162,75,1
14494,162,76,1
14495,162,77,0
14496,162,78,0
14497,162,79,0
14498,162,80,0
14499,162,81,1
14500,162,82,0
14501,162,83,1
14502,162,84,1
14503,162,85,1
14504,162,86,0
14505,162,87,0
14506,162,88,0
14507,163,0,1
14508,163,1,1
14509,163,2,0
14510,163,3,0
14511,163,4,1
14512,163,5,0
14513,163,6,1
14514,163,7,0
14515,163,8,0
14516,163,9,0
14517,163,10,0
14518,163,11,0
14519,163,12,0
14520,163,13,1
14521,163,14,0
14522,163,15,0
14523,163,16,0
14524,163,17,0
14525,163,18,0
14526,163,19,0
14527,163,20,0
14528,163,21,0
14529,163,22,1
14530,163,23,0
14531,163,24,0
14532,163,25,0
14533,163,26,0
14534,163,27,0
14535,163,28,1
14536,163,29,0
14537,163,30,0
14538,163,31,0
14539,163,32,0
14540,163,33,0
14541,163,34,0
14542,163,35,0
14543,163,36,1
14544,163,37,0
14545,163,38,1
14546,163,39,0
14547,163,40,0
14548,163,41,0
14549,163,42,0
14550,163,43,0
14551,163,44,0
14552,163,45,0
14553,163,46,0
14554,163,47,0
14555,163,48,1
14556,163,49,0
14557,163,50,0
14558,163,51,1
14559,163,52,0
14560,163,53,0
14561,163,54,0
14562,163,55,1
14563,163,56,1
14564,163,57,0
14565,163,58,0
14566,163,59,0
14567,163,60,0
14568,163,61,1
14569,163,62,0
14570,163,63,0
14571,163,64,0
14572,163,65,0
14573,163,66,1
14574,163,67,0
14575,163,68,1
14576,163,69,1
14577,163,70,0
14578,163,71,1
14579,163,72,1
14580,163,73,0
14581,163,74,0
14582,163,75,0
14583,163,76,1
14584,163,77,0
14585,163,78,0
14586,163,79,0
14587,163,80,0
14588,163,81,1
14589,163,82,0
14590,163,83,1
14591,163,84,1
14592,163,85,0
14593,163,86,0
14594,163,87,0
14595,163,88,0
14596,164,0,0
14597,164,1,1
14598,164,2,0
14599,164,3,0
14600,164,4,0
14601,164,5,0
14602,164,6,1
14603,164,7,0
14604,164,8,0
14605,164,9,0
14606,164,10,0
14607,164,11,0
14608,164,12,0
14609,164,13,1
14610,164,14,0
14611,164,15,0
14612,164,16,0
14613,164,17,0
14614,164,18,0
14615,164,19,0
14616,164,20,0
14617,164,21,0
14618,164,22,1
14619,164,23,0
14620,164,24,0
14621,164,25,0
14622,164,26,0
14623,164,27,0
14624,164,28,1
14625,164,29,0
14626,164,30,0
14627,164,31,0
14628,164,32,0
14629,164,33,0
14630,164,34,0
14631,164,35,0
14632,164,36,1
14633,164,37,0
14634,164,38,0
14635,164,39,0
14636,164,40,0
14637,164,41,0
14638,164,42,0
14639,164,43,0
14640,164,44,0
14641,164,45,0
14642,164,46,0
14643,164,47,0
14644,164,48,1
14645,164,49,0
14646,164,50,0
14647,164,51,1
14648,164,52,0
14649,164,53,0
14650,164,54,0
14651,164,55,0
14652,164,56,1
14653,164,57,0
14654,164,58,0
14655,164,59,0
14656,164,60,0
14657,164,61,1
14658,164,62,0
14659,164,63,0
14660,164,64,0
14661,164,65,0
14662,164,66,1
14663,164,67,0
14664,164,68,1
14665,164,69,1
14666,164,70,0
14667,164,71,1
14668,164,72,1
14669,164,73,0
14670,164,74,0
14671,164,75,0
14672,164,76,0
14673,164,77,0
14674,164,78,0
14675,164,79,0
14676,164,80,0
14677,164,81,1
14678,164,82,0
14679,164,83,1
14680,164,84,1
14681,164,85,1
14682,164,86,0
14683,164,87,0
14684,164,88,0
14685,165,0,0
14686,165,1,0
14687,165,2,0
14688,165,3,0
14689,165,4,1
14690,165,5,0
14691,165,6,1
14692,165,7,0
14693,165,8,0
14694,165,9,0
14695,165,10,0
14696,165,11,0
14697,165,12,0
14698,165,13,1
14699,165,14,0
14700,165,15,0
14701,165,16,0
14702,165,17,0
14703,165,18,0
14704,165,19,0
14705,165,20,0
14706,165,21,0
14707,165,22,1
14708,165,23,0
14709,165,24,0
14710,165,25,0
14711,165,26,0
14712,165,27,0
14713,165,28,1
14714,165,29,0
14715,165,30,0
14716,165,31,0
14717,165,32,0
14718,165,33,0
14719,165,34,0
14720,165,35,0
14721,165,36,1
14722,165,37,0
14723,165,38,0
14724,165,39,0
14725,165,40,0
14726,165,41,0
14727,165,42,0
14728,165,43,0
14729,165,44,0
14730,165,45,0
14731,165,46,0
14732,165,47,0
14733,165,48,1
14734,165,49,1
14735,165,50,0
14736,165,51,0
14737,165,52,0
14738,165,53,0
14739,165,54,0
14740,165,55,0
14741,165,56,1
14742,165,57,0
14743,165,58,0
14744,165,59,0
14745,165,60,0
14746,165,61,0
14747,165,62,0
14748,165,63,0
14749,165,64,0
14750,165,65,0
14751,165,66,0
14752,165,67,0
14753,165,68,1
14754,165,69,0
14755,165,70,0
14756,165,71,1
14757,165,72,0
14758,165,73,0
14759,165,74,0
14760,165,75,0
14761,165,76,0
14762,165,77,0
14763,165,78,0
14764,165,79,0
14765,165,80,0
14766,165,81,1
14767,165,82,0
14768,165,83,0
14769,165,84,1
14770,165,85,0
14771,165,86,0
14772,165,87,0
14773,165,88,0
14774,166,0,0
14775,166,1,0
14776,166,2,0
14777,166,3,0
14778,166,4,0
14779,166,5,0
14780,166,6,0
14781,166,7,1
14782,166,8,0
14783,166,9,0
14784,166,10,0
14785,166,11,0
14786,166,12,0
14787,166,13,0
14788,166,14,0
14789,166,15,0
14790,166,16,0
14791,166,17,0
14792,166,18,0
14793,166,19,0
14794,166,20,0
14795,166,21,0
14796,166,22,0
14797,166,23,0
14798,166,24,0
14799,166,25,0
14800,166,26,0
14801,166,27,0
14802,166,28,0
14803,166,29,0
14804,166,30,0
14805,166,31,0
14806,166,32,0
14807,166,33,0
14808,166,34,0
14809,166,35,0
14810,166,36,0
14811,166,37,0
14812,166,38,0
14813,166,39,0
14814,166,40,0
14815,166,41,0
14816,166,42,0
14817,166,43,0
14818,166,44,0
14819,166,45,0
14820,166,46,0
14821,166,47,0
14822,166,48,0
14823,166,49,0
14824,166,50,0
14825,166,51,0
14826,166,52,0
14827,166,53,0
14828,166,54,0
14829,166,55,1
14830,166,56,0
14831,166,57,0
14832,166,58,0
14833,166,59,0
14834,166,60,0
14835,166,61,0
14836,166,62,0
14837,166,63,0
14838,166,64,0
14839,166,65,0
14840,166,66,0
14841,166,67,0
14842,166,68,0
14843,166,69,0
14844,166,70,0
14845,166,71,0
14846,166,72,0
14847,166,73,0
14848,166,74,0
14849,166,75,0
14850,166,76,0
14851,166,77,0
14852,166,78,0
14853,166,79,0
14854,166,80,0
14855,166,81,0
14856,166,82,0
14857,166,83,1
14858,166,84,0
14859,166,85,0
14860,166,86,0
14861,166,87,0
14862,166,88,0
14863,167,0,0
14864,167,1,0
14865,167,2,0
14866,167,3,0
14867,167,4,0
14868,167,5,1
14869,167,6,0
14870,167,7,0
14871,167,8,0
14872,167,9,0
14873,167,10,0
14874,167,11,0
14875,167,12,0
14876,167,13,0
14877,167,14,0
14878,167,15,0
14879,167,16,0
14880,167,17,0
14881,167,18,0
14882,167,19,0
14883,167,20,0
14884,167,21,0
14885,167,22,1
14886,167,23,0
14887,167,24,0
14888,167,25,1
14889,167,26,0
14890,167,27,0
14891,167,28,0
14892,167,29,0
14893,167,30,0
14894,167,31,0
14895,167,32,0
14896,167,33,1
14897,167,34,0
14898,167,35,0
14899,167,36,0
14900,167,37,0
14901,167,38,0
14902,167,39,0
14903,167,40,0
14904,167,41,0
14905,167,42,0
14906,167,43,0
14907,167,44,0
14908,167,45,1
14909,167,46,0
14910,167,47,0
14911,167,48,0
14912,167,49,0
14913,167,50,0
14914,167,51,0
14915,167,52,0
14916,167,53,0
14917,167,54,0
14918,167,55,0
14919,167,56,0
14920,167,57,0
14921,167,58,0
14922,167,59,0
14923,167,60,0
14924,167,61,1
14925,167,62,0
14926,167,63,0
14927,167,64,0
14928,167,65,1
14929,167,66,0
14930,167,67,0
14931,167,68,0
14932,167,69,0
14933,167,70,0
14934,167,71,0
14935,167,72,0
14936,167,73,0
14937,167,74,0
14938,167,75,0
14939,167,76,0
14940,167,77,0
14941,167,78,0
14942,167,79,0
14943,167,80,0
14944,167,81,0
14945,167,82,0
14946,167,83,0
14947,167,84,0
14948,167,85,0
14949,167,86,0
14950,167,87,0
14951,167,88,0
14952,168,0,0
14953,168,1,1
14954,168,2,0
14955,168,3,0
14956,168,4,0
14957,168,5,0
14958,168,6,1
14959,168,7,0
14960,168,8,0
14961,168,9,0
14962,168,10,0
14963,168,11,0
14964,168,12,0
14965,168,13,0
14966,168,14,0
14967,168,15,0
14968,168,16,0
14969,168,17,0
14970,168,18,0
14971,168,19,0
14972,168,20,0
14973,168,21,1
14974,168,22,1
14975,168,23,0
14976,168,24,0
14977,168,25,0
14978,168,26,1
14979,168,27,0
14980,168,28,1
14981,168,29,1
14982,168,30,0
14983,168,31,0
14984,168,32,0
14985,168,33,0
14986,168,34,0
14987,168,35,0
14988,168,36,1
14989,168,37,0
14990,168,38,1
14991,168,39,0
14992,168,40,0
14993,168,41,0
14994,168,42,0
14995,168,43,0
14996,168,44,0
14997,168,45,0
14998,168,46,0
14999,168,47,1
15000,168,48,0
15001,168,49,0
15002,168,50,0
15003,168,51,0
15004,168,52,0
15005,168,53,0
15006,168,54,0
15007,168,55,0
15008,168,56,1
15009,168,57,0
15010,168,58,0
15011,168,59,0
15012,168,60,0
15013,168,61,1
15014,168,62,0
15015,168,63,0
15016,168,64,0
15017,168,65,0
15018,168,66,0
15019,168,67,0
15020,168,68,0
15021,168,69,0
15022,168,70,0
15023,168,71,0
15024,168,72,0
15025,168,73,0
15026,168,74,0
15027,168,75,0
15028,168,76,0
15029,168,77,0
15030,168,78,0
15031,168,79,0
15032,168,80,0
15033,168,81,0
15034,168,82,0
15035,168,83,0
15036,168,84,1
15037,168,85,0
15038,168,86,0
15039,168,87,0
15040,168,88,0
15041,169,0,0
15042,169,1,1
15043,169,2,0
15044,169,3,0
15045,169,4,0
15046,169,5,0
15047,169,6,1
15048,169,7,0
15049,169,8,0
15050,169,9,0
15051,169,10,0
15052,169,11,0
15053,169,12,0
15054,169,13,1
15055,169,14,0
15056,169,15,0
15057,169,16,0
15058,169,17,0
15059,169,18,0
15060,169,19,0
15061,169,20,0
15062,169,21,0
15063,169,22,1
15064,169,23,0
15065,169,24,0
15066,169,25,0
15067,169,26,0
15068,169,27,0
15069,169,28,1
15070,169,29,0
15071,169,30,0
15072,169,31,0
15073,169,32,0
15074,169,33,0
15075,169,34,0
15076,169,35,1
15077,169,36,1
15078,169,37,0
15079,169,38,0
15080,169,39,0
15081,169,40,0
15082,169,41,0
15083,169,42,0
15084,169,43,0
15085,169,44,0
15086,169,45,0
15087,169,46,0
15088,169,47,0
15089,169,48,1
15090,169,49,0
15091,169,50,0
15092,169,51,1
15093,169,52,0
15094,169,53,0
15095,169,54,0
15096,169,55,0
15097,169,56,0
15098,169,57,0
15099,169,58,0
15100,169,59,0
15101,169,60,0
15102,169,61,1
15103,169,62,0
15104,169,63,0
15105,169,64,0
15106,169,65,0
15107,169,66,0
15108,169,67,0
15109,169,68,1
15110,169,69,0
15111,169,70,0
15112,169,71,1
15113,169,72,1
15114,169,73,0
15115,169,74,0
15116,169,75,0
15117,169,76,0
15118,169,77,0
15119,169,78,0
15120,169,79,0
15121,169,80,0
15122,169,81,1
15123,169,82,0
15124,169,83,1
15125,169,84,1
15126,169,85,1
15127,169,86,0
15128,169,87,0
15129,169,88,0
15130,170,0,0
15131,170,1,0
15132,170,2,0
15133,170,3,0
15134,170,4,0
15135,170,5,1
15136,170,6,1
15137,170,7,0
15138,170,8,1
15139,170,9,0
15140,170,10,0
15141,170,11,0
15142,170,12,0
15143,170,13,1
15144,170,14,0
15145,170,15,0
15146,170,16,0
15147,170,17,0
15148,170,18,0
15149,170,19,0
15150,170,20,0
15151,170,21,0
15152,170,22,0
15153,170,23,1
15154,170,24,0
15155,170,25,0
15156,170,26,0
15157,170,27,0
15158,170,28,0
15159,170,29,0
15160,170,30,0
15161,170,31,0
15162,170,32,0
15163,170,33,0
15164,170,34,1
15165,170,35,1
15166,170,36,1
15167,170,37,0
15168,170,38,0
15169,170,39,0
15170,170,40,0
15171,170,41,0
15172,170,42,0
15173,170,43,0
15174,170,44,0
15175,170,45,0
15176,170,46,0
15177,170,47,0
15178,170,48,0
15179,170,49,1
15180,170,50,0
15181,170,51,1
15182,170,52,1
15183,170,53,0
15184,170,54,0
15185,170,55,0
15186,170,56,0
15187,170,57,0
15188,170,58,0
15189,170,59,0
15190,170,60,0
15191,170,61,1
15192,170,62,0
15193,170,63,0
15194,170,64,0
15195,170,65,0
15196,170,66,0
15197,170,67,0
15198,170,68,1
15199,170,69,1
15200,170,70,0
15201,170,71,0
15202,170,72,0
15203,170,73,0
15204,170,74,0
15205,170,75,0
15206,170,76,0
15207,170,77,0
15208,170,78,0
15209,170,79,1
15210,170,80,0
15211,170,81,1
15212,170,82,0
15213,170,83,0
15214,170,84,1
15215,170,85,0
15216,170,86,0
15217,170,87,0
15218,170,88,0
15219,171,0,0
15220,171,1,0
15221,171,2,0
15222,171,3,0
15223,171,4,0
15224,171,5,0
15225,171,6,0
15226,171,7,0
15227,171,8,0
15228,171,9,0
15229,171,10,0
15230,171,11,0
15231,171,12,0
15232,171,13,0
15233,171,14,0
15234,171,15,0
15235,171,16,0
15236,171,17,0
15237,171,18,0
15238,171,19,0
15239,171,20,0
15240,171,21,0
15241,171,22,0
15242,171,23,0
15243,171,24,0
15244,171,25,0
15245,171,26,0
15246,171,27,0
15247,171,28,0
15248,171,29,0
15249,171,30,0
15250,171,31,0
15251,171,32,0
15252,171,33,0
15253,171,34,0
15254,171,35,0
15255,171,36,0
15256,171,37,0
15257,171,38,0
15258,171,39,1
15259,171,40,0
15260,171,41,0
15261,171,42,0
15262,171,43,0
15263,171,44,0
15264,171,45,0
15265,171,46,0
15266,171,47,0
15267,171,48,0
15268,171,49,0
15269,171,50,1
15270,171,51,0
15271,171,52,0
15272,171,53,0
15273,171,54,0
15274,171,55,0
15275,171,56,0
15276,171,57,0
15277,171,58,0
15278,171,59,0
15279,171,60,0
15280,171,61,0
15281,171,62,0
15282,171,63,0
15283,171,64,1
15284,171,65,0
15285,171,66,0
15286,171,67,0
15287,171,68,0
15288,171,69,0
15289,171,70,0
15290,171,71,0
15291,171,72,0
15292,171,73,0
15293,171,74,0
15294,171,75,0
15295,171,76,0
15296,171,77,0
15297,171,78,0
15298,171,79,0
15299,171,80,0
15300,171,81,0
15301,171,82,0
15302,171,83,0
15303,171,84,0
15304,171,85,0
15305,171,86,0
15306,171,87,0
15307,171,88,0
15308,172,0,0
15309,172,1,1
15310,172,2,0
15311,172,3,0
15312,172,4,0
15313,172,5,1
15314,172,6,1
15315,172,7,0
15316,172,8,0
15317,172,9,0
15318,172,10,0
15319,172,11,0
15320,172,12,0
15321,172,13,1
15322,172,14,0
15323,172,15,0
15324,172,16,0
15325,172,17,0
15326,172,18,1
15327,172,19,0
15328,172,20,0
15329,172,21,0
15330,172,22,1
15331,172,23,0
15332,172,24,0
15333,172,25,0
15334,172,26,0
15335,172,27,0
15336,172,28,1
15337,172,29,0
15338,172,30,0
15339,172,31,0
15340,172,32,1
15341,172,33,0
15342,172,34,0
15343,172,35,0
15344,172,36,1
15345,172,37,0
15346,172,38,0
15347,172,39,0
15348,172,40,0
15349,172,41,0
15350,172,42,0
15351,172,43,0
15352,172,44,0
15353,172,45,0
15354,172,46,0
15355,172,47,0
15356,172,48,1
15357,172,49,1
15358,172,50,0
15359,172,51,1
15360,172,52,0
15361,172,53,0
15362,172,54,0
15363,172,55,0
15364,172,56,1
15365,172,57,0
15366,172,58,0
15367,172,59,0
15368,172,60,0
15369,172,61,1
15370,172,62,0
15371,172,63,0
15372,172,64,0
15373,172,65,0
15374,172,66,0
15375,172,67,0
15376,172,68,1
15377,172,69,0
15378,172,70,0
15379,172,71,1
15380,172,72,1
15381,172,73,0
15382,172,74,0
15383,172,75,0
15384,172,76,0
15385,172,77,0
15386,172,78,0
15387,172,79,0
15388,172,80,0
15389,172,81,1
15390,172,82,0
15391,172,83,1
15392,172,84,1
15393,172,85,0
15394,172,86,0
15395,172,87,0
15396,172,88,0
15397,173,0,0
15398,173,1,0
15399,173,2,0
15400,173,3,0
15401,173,4,0
15402,173,5,0
15403,173,6,0
15404,173,7,0
15405,173,8,0
15406,173,9,0
15407,173,10,0
15408,173,11,0
15409,173,12,0
15410,173,13,0
15411,173,14,0
15412,173,15,0
15413,173,16,0
15414,173,17,0
15415,173,18,0
15416,173,19,0
15417,173,20,0
15418,173,21,1
15419,173,22,0
15420,173,23,0
15421,173,24,0
15422,173,25,0
15423,173,26,0
15424,173,27,0
15425,173,28,1
15426,173,29,0
15427,173,30,0
15428,173,31,0
15429,173,32,0
15430,173,33,0
15431,173,34,0
15432,173,35,0
15433,173,36,0
15434,173,37,0
15435,173,38,0
15436,173,39,1
15437,173,40,0
15438,173,41,0
15439,173,42,0
15440,173,43,0
15441,173,44,0
15442,173,45,0
15443,173,46,0
15444,173,47,0
15445,173,48,0
15446,173,49,0
15447,173,50,0
15448,173,51,0
15449,173,52,0
15450,173,53,0
15451,173,54,0
15452,173,55,0
15453,173,56,0
15454,173,57,0
15455,173,58,0
15456,173,59,0
15457,173,60,0
15458,173,61,0
15459,173,62,1
15460,173,63,0
15461,173,64,0
15462,173,65,0
15463,173,66,0
15464,173,67,0
15465,173,68,0
15466,173,69,0
15467,173,70,0
15468,173,71,0
15469,173,72,0
15470,173,73,0
15471,173,74,0
15472,173,75,0
15473,173,76,0
15474,173,77,0
15475,173,78,0
15476,173,79,0
15477,173,80,0
15478,173,81,0
15479,173,82,0
15480,173,83,0
15481,173,84,0
15482,173,85,0
15483,173,86,0
15484,173,87,0
15485,173,88,0
15486,174,0,0
15487,174,1,0
15488,174,2,0
15489,174,3,0
15490,174,4,0
15491,174,5,0
15492,174,6,0
15493,174,7,0
15494,174,8,1
