RNA_id,mol_id,true_affinity,predicted_affinity,ablation,fold,seed
Target_265,1379,5.3565473556518555,5.334037780761719,none,3,1
Target_137,918,3.602060079574585,3.542304039001465,none,3,1
Target_393,2124,5.455559730529785,5.7072625160217285,none,3,1
Target_3,624,4.585026741027832,5.298427581787109,none,3,1
Target_3,334,6.522878646850586,6.751191139221191,none,3,1
Target_64,824,4.698969841003418,4.299546718597412,none,3,1
Target_265,1368,5.2924299240112305,6.149159908294678,none,3,1
Target_136,914,3.0,2.9654083251953125,none,3,1
Target_259,1928,4.0,4.698299884796143,none,3,1
Target_317,1798,4.823908805847168,5.082813262939453,none,3,1
Target_151,1033,5.387216091156006,5.101064205169678,none,3,1
Target_3,141,3.536107063293457,3.7164931297302246,none,3,1
Target_282,1580,4.79587984085083,4.917843818664551,none,3,1
Target_19,800,5.3665313720703125,6.240433692932129,none,3,1
Target_407,2174,5.744727611541748,5.86108922958374,none,3,1
Target_3,692,4.221848964691162,4.152937889099121,none,3,1
Target_163,1064,5.92081880569458,6.030270576477051,none,3,1
Target_244,1306,7.0809221267700195,6.225653171539307,none,3,1
Target_259,1916,6.022276401519775,6.515540599822998,none,3,1
Target_236,1292,8.236572265625,7.324222087860107,none,3,1
Target_415,2262,6.707744121551514,6.618200302124023,none,3,1
Target_334,1835,5.397940158843994,5.920010089874268,none,3,1
Target_150,1024,5.12493896484375,5.122074127197266,none,3,1
Target_265,1362,5.494850158691406,6.182862758636475,none,3,1
Target_179,1116,7.408935546875,7.8691534996032715,none,3,1
Target_100,289,5.698969841003418,4.8893232345581055,none,3,1
Target_97,198,5.669586181640625,5.440916538238525,none,3,1
Target_137,915,3.0,3.0752477645874023,none,3,1
Target_166,1067,6.732828140258789,6.668956279754639,none,3,1
Target_142,934,5.318758964538574,4.408703804016113,none,3,1
Target_3,355,5.92081880569458,5.3448052406311035,none,3,1
Target_19,238,5.0,6.164984703063965,none,3,1
Target_65,835,5.823908805847168,5.921420574188232,none,3,1
Target_212,1221,4.301030158996582,4.024596691131592,none,3,1
Target_147,971,5.397940158843994,5.203464984893799,none,3,1
Target_444,2442,6.92081880569458,6.65287446975708,none,3,1
Target_243,1305,6.531652450561523,6.808417797088623,none,3,1
Target_3,632,6.886056423187256,6.832966327667236,none,3,1
Target_411,2268,8.557519912719727,8.7346830368042,none,3,1
Target_227,1732,6.570247650146484,7.741858959197998,none,3,1
Target_284,1601,5.096909999847412,5.4474310874938965,none,3,1
Target_408,2189,5.522878646850586,5.8567585945129395,none,3,1
Target_142,933,5.853871822357178,4.884730815887451,none,3,1
Target_59,874,7.045757293701172,7.622938632965088,none,3,1
Target_229,1283,4.886056423187256,4.264675617218018,none,3,1
Target_3,622,4.431798458099365,5.063795566558838,none,3,1
Target_19,711,4.924453258514404,2.371195077896118,none,3,1
Target_100,394,5.744727611541748,9.382338523864746,none,3,1
Target_265,1370,5.698969841003418,6.0480475425720215,none,3,1
Target_3,679,3.27164626121521,3.780825614929199,none,3,1
Target_138,924,3.0,2.9705028533935547,none,3,1
Target_99,232,8.886056900024414,6.279858589172363,none,3,1
Target_80,847,6.0,3.3935508728027344,none,3,1
Target_311,1774,6.37633752822876,6.811563968658447,none,3,1
Target_413,2278,4.752026557922363,5.409006595611572,none,3,1
Target_3,680,3.0390539169311523,4.128633499145508,none,3,1
Target_3,350,5.79587984085083,5.321923732757568,none,3,1
Target_349,1880,7.017728805541992,7.32703971862793,none,3,1
Target_104,405,3.709965467453003,4.198419570922852,none,3,1
Target_112,794,3.823908805847168,3.565964698791504,none,3,1
Target_19,276,3.2596373558044434,2.863083839416504,none,3,1
Target_342,1843,5.537601947784424,5.8736982345581055,none,3,1
Target_410,2249,5.79587984085083,4.87056303024292,none,3,1
Target_445,2454,6.010105609893799,5.9223761558532715,none,3,1
Target_3,2349,3.1758742332458496,3.297436237335205,none,3,1
Target_320,1801,6.906578540802002,5.459318161010742,none,3,1
Target_64,823,4.7695512771606445,4.820032596588135,none,3,1
Target_97,200,5.735182285308838,5.049160957336426,none,3,1
Target_267,1406,4.95078182220459,4.295383930206299,none,3,1
Target_146,969,6.173925399780273,4.830576419830322,none,3,1
Target_99,299,11.301030158996582,7.032830238342285,none,3,1
Target_3,138,3.3705904483795166,3.676893949508667,none,3,1
Target_347,1873,5.935542106628418,6.6773810386657715,none,3,1
Target_339,1840,5.92081880569458,5.97229528427124,none,3,1
Target_267,1409,4.472370147705078,4.549320220947266,none,3,1
Target_444,2444,6.886056423187256,6.985378265380859,none,3,1
Target_265,1333,5.853871822357178,6.148008823394775,none,3,1
Target_348,1879,5.28399658203125,5.328324794769287,none,3,1
Target_3,661,3.0,3.599588394165039,none,3,1
Target_413,2276,6.351640224456787,6.845517635345459,none,3,1
Target_406,2140,5.522878646850586,3.0346174240112305,none,3,1
Target_66,2153,5.698969841003418,6.104630947113037,none,3,1
Target_91,2486,4.876148223876953,4.382250785827637,none,3,1
Target_184,1188,4.0,4.751619338989258,none,3,1
Target_407,2180,6.376750946044922,5.175167083740234,none,3,1
Target_271,1432,7.221848964691162,4.9824347496032715,none,3,1
Target_3,282,7.259637355804443,6.851450443267822,none,3,1
Target_3,332,5.886056423187256,6.763423919677734,none,3,1
Target_311,1773,7.744727611541748,8.562150955200195,none,3,1
Target_64,822,4.698969841003418,4.7683305740356445,none,3,1
Target_146,990,3.7878124713897705,4.648695468902588,none,3,1
Target_265,1332,5.522878646850586,6.1540961265563965,none,3,1
Target_283,1597,4.026872158050537,3.941321849822998,none,3,1
Target_407,2171,4.721246242523193,5.341507911682129,none,3,1
Target_407,2184,5.7695512771606445,5.858839511871338,none,3,1
Target_66,287,4.7695512771606445,5.701265811920166,none,3,1
Target_259,1910,6.522878646850586,6.351554870605469,none,3,1
Target_436,2398,6.06048059463501,5.722752571105957,none,3,1
Target_3,1806,4.585026741027832,5.217724323272705,none,3,1
Target_3,154,3.7569620609283447,4.146495819091797,none,3,1
Target_265,1342,5.92081880569458,6.206292629241943,none,3,1
Target_37,414,6.305394649505615,7.682006359100342,none,3,1
Target_3,330,6.522878646850586,6.1518874168396,none,3,1
Target_173,1965,5.6575775146484375,5.896487712860107,none,3,1
Target_3,151,3.6326441764831543,3.857974052429199,none,3,1
Target_162,1063,4.698969841003418,6.104053497314453,none,3,1
Target_3,379,5.387216091156006,5.851681232452393,none,3,1
Target_3,165,4.7695512771606445,4.396665573120117,none,3,1
Target_453,2478,6.3098039627075195,6.144007682800293,none,3,1
Target_32,218,4.3098039627075195,6.507439613342285,none,3,1
Target_177,1121,6.175223350524902,7.200172424316406,none,3,1
Target_3,375,6.045757293701172,5.541101455688477,none,3,1
Target_127,810,7.096909999847412,7.808966636657715,none,3,1
Target_377,2074,4.998699188232422,5.122851848602295,none,3,1
Target_227,1730,6.0,6.740929126739502,none,3,1
Target_64,818,4.0,5.9427690505981445,none,3,1
Target_55,757,5.12493896484375,4.958352565765381,none,3,1
Target_410,2248,4.602059841156006,4.771105766296387,none,3,1
Target_155,1048,5.337242126464844,5.178604602813721,none,3,1
Target_110,765,7.0,7.728697776794434,none,3,1
Target_55,758,4.958607196807861,5.409842014312744,none,3,1
Target_283,1596,4.107905387878418,4.009721279144287,none,3,1
Target_345,1848,5.455932140350342,6.6852850914001465,none,3,1
Target_19,260,2.522878646850586,2.586592435836792,none,3,1
Target_157,1056,4.6575775146484375,4.790311813354492,none,3,1
Target_109,1152,7.207608222961426,8.044881820678711,none,3,1
Target_19,264,2.522878646850586,2.3835833072662354,none,3,1
Target_173,1102,6.494850158691406,6.8770246505737305,none,3,1
Target_97,197,5.77211332321167,6.597447395324707,none,3,1
Target_146,994,5.301030158996582,5.158153533935547,none,3,1
Target_259,1920,4.84163761138916,4.289926052093506,none,3,1
Target_109,731,8.0,4.907029628753662,none,3,1
Target_220,1262,5.430625915527344,5.299055576324463,none,3,1
Target_3,230,4.744727611541748,4.751826286315918,none,3,1
Target_283,1593,4.638272285461426,4.477701663970947,none,3,1
Target_3,114,3.6575772762298584,3.6354594230651855,none,3,1
Target_19,798,5.619788646697998,4.50328254699707,none,3,1
Target_65,833,4.0,5.77072811126709,none,3,1
Target_375,2066,5.866461277008057,5.9009575843811035,none,3,1
Target_150,1019,3.552841901779175,3.732966899871826,none,3,1
Target_407,2172,5.552842140197754,5.872349262237549,none,3,1
Target_19,253,5.86966609954834,5.361836910247803,none,3,1
Target_3,701,3.172630786895752,3.8551650047302246,none,3,1
Target_66,2100,6.065501689910889,5.775908470153809,none,3,1
Target_441,2415,7.15490198135376,6.554109573364258,none,3,1
Target_157,1054,4.387216091156006,4.745080471038818,none,3,1
Target_3,123,4.698969841003418,5.40084171295166,none,3,1
Target_244,1301,7.017728805541992,6.1268391609191895,none,3,1
Target_3,348,6.15490198135376,6.86545467376709,none,3,1
Target_99,294,8.207608222961426,5.8598952293396,none,3,1
Target_266,1422,5.93930196762085,5.611345291137695,none,3,1
Target_436,2399,5.522878646850586,5.759762287139893,none,3,1
Target_410,2256,5.026872158050537,4.885337829589844,none,3,1
Target_316,1797,6.92081880569458,5.082813262939453,none,3,1
Target_340,1841,6.4685211181640625,6.540473461151123,none,3,1
Target_411,2269,9.004364967346191,8.398371696472168,none,3,1
Target_401,2132,5.142667293548584,5.628750801086426,none,3,1
Target_172,1101,7.065501689910889,6.763072967529297,none,3,1
Target_209,1218,4.602059841156006,6.264325141906738,none,3,1
Target_3,130,3.3098039627075195,3.4870080947875977,none,3,1
Target_113,902,5.045757293701172,4.072181224822998,none,3,1
Target_251,1313,3.795880079269409,5.259221076965332,none,3,1
Target_329,1817,6.28399658203125,6.2597174644470215,none,3,1
Target_65,843,4.045757293701172,4.5160746574401855,none,3,1
Target_109,2388,6.327902317047119,4.842575550079346,none,3,1
Target_350,1883,7.055517196655273,7.373777389526367,none,3,1
Target_443,2438,7.221848964691162,7.67760705947876,none,3,1
Target_102,310,4.522878646850586,7.171566486358643,none,3,1
Target_112,796,3.92081880569458,3.2165002822875977,none,3,1
Target_355,1955,6.886056423187256,7.131617069244385,none,3,1
Target_146,2393,4.494850158691406,4.8610758781433105,none,3,1
Target_193,1163,8.0,7.562063694000244,none,3,1
Target_100,2104,8.170696258544922,8.679801940917969,none,3,1
Target_411,2273,6.262012481689453,9.030842781066895,none,3,1
Target_312,1775,4.537601947784424,5.580837726593018,none,3,1
Target_67,1226,4.7695512771606445,6.025113105773926,none,3,1
Target_64,827,5.602059841156006,5.100582599639893,none,3,1
Target_125,787,4.92081880569458,5.232818603515625,none,3,1
Target_3,682,3.669586181640625,3.655787944793701,none,3,1
Target_347,1872,6.06048059463501,6.815850257873535,none,3,1
Target_3,124,4.6575775146484375,5.291864395141602,none,3,1
Target_127,811,6.698969841003418,6.625080585479736,none,3,1
Target_411,2274,7.653646945953369,8.282572746276855,none,3,1
Target_3,366,1.8894102573394775,5.39789342880249,none,3,1
Target_406,2141,3.0,3.0756936073303223,none,3,1
Target_19,272,3.2596373558044434,2.7361440658569336,none,3,1
Target_259,1919,4.595166206359863,6.508512020111084,none,3,1
Target_364,1964,6.07572078704834,5.638395309448242,none,3,1
Target_3,364,2.537601947784424,2.8571465015411377,none,3,1
Target_282,1576,5.397940158843994,5.217098712921143,none,3,1
Target_3,136,3.6903698444366455,3.7824110984802246,none,3,1
Target_78,748,4.886056423187256,6.334028720855713,none,3,1
Target_167,1111,5.221848964691162,5.063899993896484,none,3,1
Target_146,2390,6.173925399780273,6.634660243988037,none,3,1
Target_55,754,5.15490198135376,5.120172023773193,none,3,1
Target_3,161,3.5114493370056152,3.994401454925537,none,3,1
Target_267,1414,4.463441371917725,4.393352031707764,none,3,1
Target_127,809,7.096909999847412,6.457556247711182,none,3,1
Target_32,215,5.698969841003418,5.6863908767700195,none,3,1
Target_109,2386,6.638272285461426,6.477310657501221,none,3,1
Target_66,2146,6.602059841156006,6.1214494705200195,none,3,1
Target_3,346,6.15490198135376,7.210855007171631,none,3,1
Target_142,940,1.8894102573394775,2.8996500968933105,none,3,1
Target_372,2042,6.494850158691406,6.6578569412231445,none,3,1
Target_185,1565,5.397940158843994,5.8068671226501465,none,3,1
Target_443,2437,7.15490198135376,7.790438175201416,none,3,1
Target_377,2075,6.221848964691162,5.832375526428223,none,3,1
Target_136,911,4.4685211181640625,4.767778396606445,none,3,1
Target_3,629,5.698969841003418,5.029017448425293,none,3,1
Target_109,2389,6.481485843658447,7.212679386138916,none,3,1
Target_146,961,5.823908805847168,5.4683051109313965,none,3,1
Target_359,1959,7.4685211181640625,7.231528282165527,none,3,1
Target_443,2440,7.301030158996582,7.47182035446167,none,3,1
Target_227,1795,6.0087738037109375,6.2674641609191895,none,3,1
Target_217,1256,3.942333936691284,4.001506805419922,none,3,1
Target_407,2182,6.173925399780273,5.872777938842773,none,3,1
Target_239,1296,8.769551277160645,7.324222087860107,none,3,1
Target_350,1884,6.958607196807861,7.181551456451416,none,3,1
Target_146,735,4.0087738037109375,3.829629421234131,none,3,1
Target_153,1038,5.602059841156006,5.615261554718018,none,3,1
Target_229,1280,5.602059841156006,4.71060037612915,none,3,1
Target_373,2047,3.4814860820770264,3.335564136505127,none,3,1
Target_406,2139,8.0,6.320861339569092,none,3,1
Target_267,1415,4.424812316894531,4.379556655883789,none,3,1
Target_437,2405,5.107905387878418,5.247624397277832,none,3,1
Target_265,1378,5.443697452545166,5.571317672729492,none,3,1
Target_3,152,3.3777859210968018,3.7113327980041504,none,3,1
Target_38,416,5.744727611541748,6.503790378570557,none,3,1
Target_388,2119,6.853871822357178,6.872147083282471,none,3,1
Target_265,1336,5.677780628204346,5.8373332023620605,none,3,1
Target_381,2091,6.387216091156006,5.954057216644287,none,4,1
Target_259,1907,6.443697452545166,6.204038619995117,none,4,1
Target_265,1351,5.0,5.784541130065918,none,4,1
Target_378,2079,5.593459606170654,6.094653129577637,none,4,1
Target_167,1097,7.879426002502441,6.237152099609375,none,4,1
Target_248,1310,4.79587984085083,5.051082611083984,none,4,1
Target_282,1584,4.045757293701172,4.40177583694458,none,4,1
Target_3,2355,3.2564902305603027,3.416300058364868,none,4,1
Target_133,906,5.136677265167236,5.374483108520508,none,4,1
Target_86,858,5.533132553100586,6.022251129150391,none,4,1
Target_265,1366,6.096909999847412,5.480844497680664,none,4,1
Target_3,324,7.552842140197754,7.3629608154296875,none,4,1
Target_271,1434,4.698969841003418,4.924020767211914,none,4,1
Target_227,1271,6.179141998291016,6.700470924377441,none,4,1
Target_19,259,2.301029920578003,2.3987886905670166,none,4,1
Target_318,1799,4.721246242523193,5.901394844055176,none,4,1
Target_70,231,6.522878646850586,6.221402168273926,none,4,1
Target_336,1945,6.2441253662109375,6.0766496658325195,none,4,1
Target_123,778,5.958607196807861,5.948698043823242,none,4,1
Target_3,627,3.5512936115264893,4.363143444061279,none,4,1
Target_3,657,3.759450674057007,3.5877349376678467,none,4,1
Target_80,2480,5.251811981201172,4.9357500076293945,none,4,1
Target_3,641,5.638272285461426,5.285377502441406,none,4,1
Target_81,853,6.79587984085083,6.248178482055664,none,4,1
Target_250,1312,3.795880079269409,5.464844226837158,none,4,1
Target_3,354,5.200659275054932,5.928348541259766,none,4,1
Target_403,2134,5.709965229034424,5.775970458984375,none,4,1
Target_63,2451,6.071092128753662,6.126269340515137,none,4,1
Target_26,93,4.638272285461426,7.4619293212890625,none,4,1
Target_99,283,7.0,6.996193885803223,none,4,1
Target_19,1146,6.958607196807861,6.065400123596191,none,4,1
Target_66,2148,5.638272285461426,5.444088935852051,none,4,1
Target_3,228,4.455932140350342,4.345456123352051,none,4,1
Target_310,1771,8.593460083007812,6.992668151855469,none,4,1
Target_414,2279,6.274088382720947,6.408941268920898,none,4,1
Target_146,1004,4.2924299240112305,5.824063777923584,none,4,1
Target_94,866,6.3565473556518555,5.953914165496826,none,4,1
Target_124,782,4.721246242523193,4.327399253845215,none,4,1
Target_446,2465,5.54775333404541,5.540419578552246,none,4,1
Target_352,1893,5.06048059463501,6.085416793823242,none,4,1
Target_217,1258,4.353106498718262,3.8591084480285645,none,4,1
Target_32,210,6.494850158691406,4.957306861877441,none,4,1
Target_308,1768,7.4685211181640625,6.379267692565918,none,4,1
Target_3,664,3.0,3.9301528930664062,none,4,1
Target_151,1030,5.267606258392334,5.142050743103027,none,4,1
Target_283,1599,3.536107063293457,3.6799941062927246,none,4,1
Target_76,739,7.301030158996582,6.3455400466918945,none,4,1
Target_3,1807,5.638272285461426,5.357933044433594,none,4,1
Target_183,1738,5.013228416442871,4.313042640686035,none,4,1
Target_180,1125,6.064492702484131,7.062893867492676,none,4,1
Target_399,2130,7.318758964538574,6.184291839599609,none,4,1
Target_265,1373,5.677780628204346,5.683469772338867,none,4,1
Target_146,966,3.869666337966919,5.682882308959961,none,4,1
Target_139,925,3.0,3.6824445724487305,none,4,1
Target_379,2082,5.651695251464844,6.270679473876953,none,4,1
Target_146,964,4.0087738037109375,4.0226850509643555,none,4,1
Target_19,252,6.0,5.661938667297363,none,4,1
Target_436,2400,5.214670181274414,5.118509292602539,none,4,1
Target_3,341,7.0,6.826189994812012,none,4,1
Target_19,248,3.568636178970337,3.336345672607422,none,4,1
Target_154,1043,5.148741722106934,5.313346862792969,none,4,1
Target_267,1417,3.995678663253784,4.773179054260254,none,4,1
Target_19,261,2.522878646850586,2.6357927322387695,none,4,1
Target_414,2281,5.616184711456299,5.349959373474121,none,4,1
Target_412,2259,8.97881031036377,8.68093490600586,none,4,1
Target_146,995,5.0,4.41182279586792,none,4,1
Target_183,1740,4.79587984085083,4.928915977478027,none,4,1
Target_92,864,6.187086582183838,6.212744235992432,none,4,1
Target_80,1236,5.221848964691162,5.832376956939697,none,4,1
Target_146,965,3.9281179904937744,4.407486438751221,none,4,1
Target_142,932,5.6575775146484375,3.57826566696167,none,4,1
Target_3,128,4.455932140350342,4.345456123352051,none,4,1
Target_144,947,4.585026741027832,5.663008689880371,none,4,1
Target_286,1614,5.337242126464844,4.963011741638184,none,4,1
Target_146,996,4.1674909591674805,6.234305381774902,none,4,1
Target_410,2245,4.431798458099365,5.008151054382324,none,4,1
Target_269,1426,4.92081880569458,6.721515655517578,none,4,1
Target_109,2384,6.187086582183838,6.541715621948242,none,4,1
Target_407,2179,6.0,5.838116645812988,none,4,1
Target_190,1160,9.0,8.214125633239746,none,4,1
Target_3,689,3.392544984817505,3.6056957244873047,none,4,1
Target_3,600,5.823908805847168,7.532456398010254,none,4,1
Target_20,205,4.853871822357178,5.317234039306641,none,4,1
Target_188,951,6.3665313720703125,6.206142425537109,none,4,1
Target_99,384,4.397940158843994,6.081798553466797,none,4,1
Target_445,2459,6.146301746368408,6.188840389251709,none,4,1
Target_3,113,4.045757293701172,4.268613815307617,none,4,1
Target_267,1416,4.473660945892334,4.52501106262207,none,4,1
Target_266,1388,4.705533981323242,4.874448299407959,none,4,1
Target_203,1191,5.4685211181640625,6.146222114562988,none,4,1
Target_413,2260,6.79048490524292,6.570181846618652,none,4,1
Target_405,2137,3.096909999847412,4.060686111450195,none,4,1
Target_20,207,4.886056423187256,5.213268280029297,none,4,1
Target_411,2271,8.749580383300781,8.693931579589844,none,4,1
Target_100,2105,8.088842391967773,7.726472854614258,none,4,1
Target_73,410,6.235823631286621,6.454188346862793,none,4,1
Target_266,1421,6.275723934173584,5.294917106628418,none,4,1
Target_3,122,5.522878646850586,4.640280246734619,none,4,1
Target_146,734,4.958607196807861,4.951503753662109,none,4,1
Target_3,115,3.795880079269409,3.5740408897399902,none,4,1
Target_409,2224,5.301030158996582,5.460315227508545,none,4,1
Target_3,660,3.0,3.6284632682800293,none,4,1
Target_346,1863,5.886056423187256,5.71345329284668,none,4,1
Target_265,1339,5.677780628204346,5.642305374145508,none,4,1
Target_312,1779,6.721246242523193,6.182191371917725,none,4,1
Target_444,2443,7.522878646850586,7.470911026000977,none,4,1
Target_167,1104,5.096909999847412,5.456991195678711,none,4,1
Target_242,1304,7.040958404541016,6.25972843170166,none,4,1
Target_3,616,5.408935546875,4.652897357940674,none,4,1
Target_104,408,3.324221611022949,4.62941837310791,none,4,1
Target_3,698,3.0,3.713326930999756,none,4,1
Target_352,1891,5.638272285461426,3.4700610637664795,none,4,1
Target_127,801,5.397940158843994,6.719359397888184,none,4,1
Target_410,2252,4.28399658203125,6.136899471282959,none,4,1
Target_266,1383,2.9788107872009277,3.864624500274658,none,4,1
Target_376,2072,5.103473663330078,5.484682083129883,none,4,1
Target_146,999,4.958607196807861,5.5139570236206055,none,4,1
Target_443,2435,7.0,7.250770568847656,none,4,1
Target_340,1949,6.92081880569458,6.401172637939453,none,4,1
Target_2,1118,7.173925399780273,6.187735557556152,none,4,1
Target_149,1011,5.2924299240112305,5.104277610778809,none,4,1
Target_19,2056,6.368556022644043,6.842222213745117,none,4,1
Target_172,1122,7.221848964691162,7.047739028930664,none,4,1
Target_123,780,4.6575775146484375,5.347040176391602,none,4,1
Target_147,2499,5.522878646850586,5.833054542541504,none,4,1
Target_137,919,3.0,3.075272798538208,none,4,1
Target_80,851,4.045757293701172,4.935749053955078,none,4,1
Target_6,91,5.397940158843994,7.202118873596191,none,4,1
Target_3,2362,5.698969841003418,7.163445472717285,none,4,1
Target_259,1908,5.522878646850586,6.298862457275391,none,4,1
Target_99,382,4.823908805847168,5.8404541015625,none,4,1
Target_110,764,6.886056423187256,7.235573768615723,none,4,1
Target_66,2142,5.6575775146484375,5.866606712341309,none,4,1
Target_146,2391,5.853871822357178,3.9639267921447754,none,4,1
Target_387,2118,7.193819999694824,6.092443466186523,none,4,1
Target_3,352,8.0,6.5879621505737305,none,4,1
Target_405,2138,3.0,3.2548530101776123,none,4,1
Target_74,1167,7.0,7.071780204772949,none,4,1
Target_408,2198,5.508638381958008,5.432844161987305,none,4,1
Target_150,1018,4.9281182289123535,5.28375244140625,none,4,1
Target_100,2107,8.113509178161621,8.49300479888916,none,4,1
Target_282,1581,4.6575775146484375,4.867712020874023,none,4,1
Target_151,1032,5.346787452697754,5.23514461517334,none,4,1
Target_3,703,3.0,3.348491668701172,none,4,1
Target_32,213,3.0,5.259130477905273,none,4,1
Target_351,1887,7.0,7.367795944213867,none,4,1
Target_379,2081,5.56383752822876,5.706366062164307,none,4,1
Target_3,668,3.0,3.01546049118042,none,4,1
Target_266,1381,2.130768299102783,5.099227428436279,none,4,1
Target_219,1261,6.03245210647583,5.392578125,none,4,1
Target_20,204,4.853871822357178,5.635077953338623,none,4,1
Target_6,2112,7.301030158996582,6.869560241699219,none,4,1
Target_265,1350,5.494850158691406,5.058496475219727,none,4,1
Target_112,792,4.4202165603637695,5.008297920227051,none,4,1
Target_64,820,5.823908805847168,5.455463409423828,none,4,1
Target_19,1252,4.756961822509766,4.939962387084961,none,4,1
Target_266,1400,4.392544746398926,4.615304470062256,none,4,1
Target_3,658,3.301029920578003,3.8328640460968018,none,4,1
Target_378,2077,5.844664096832275,5.9942779541015625,none,4,1
Target_100,420,7.954677104949951,5.561892509460449,none,4,1
Target_352,1890,4.387216091156006,5.322483062744141,none,4,1
Target_449,2474,6.2924299240112305,6.184504508972168,none,4,1
Target_88,860,5.562249660491943,5.908171653747559,none,4,1
Target_3,696,3.5214335918426514,3.7419919967651367,none,4,1
Target_345,1847,5.958607196807861,6.204604148864746,none,4,1
Target_139,927,5.221848964691162,5.56074857711792,none,4,1
Target_64,826,5.0,4.930058002471924,none,4,1
Target_150,1016,5.6575775146484375,5.509113311767578,none,4,1
Target_409,2227,5.92081880569458,5.474738597869873,none,4,1
Target_267,1408,4.459670543670654,4.493634223937988,none,4,1
Target_436,2401,4.161150932312012,3.6675829887390137,none,4,1
Target_74,316,7.301030158996582,8.092406272888184,none,4,1
Target_3,135,3.954677104949951,5.680879592895508,none,4,1
Target_66,2152,6.275723934173584,5.562949180603027,none,4,1
Target_284,1603,4.2924299240112305,4.889501571655273,none,4,1
Target_3,609,4.958607196807861,5.925865650177002,none,4,1
Target_146,991,4.958607196807861,4.410205841064453,none,4,1
Target_150,1023,4.853871822357178,5.16224479675293,none,4,1
Target_159,1826,7.193819999694824,6.382758140563965,none,4,1
Target_80,852,6.823908805847168,5.382589340209961,none,4,1
Target_253,1315,3.795880079269409,4.41298770904541,none,4,1
Target_20,209,5.045757293701172,5.160421371459961,none,4,1
Target_142,941,1.6946486234664917,5.083396911621094,none,4,1
Target_351,1886,7.148741722106934,7.233048439025879,none,4,1
Target_376,2069,5.199283123016357,5.695211410522461,none,4,1
Target_441,2416,7.15490198135376,7.485015869140625,none,4,1
Target_380,2086,5.6216020584106445,6.165332317352295,none,4,1
Target_410,2253,4.853871822357178,5.588184356689453,none,4,1
Target_408,2190,6.376750946044922,5.428598403930664,none,4,1
Target_3,607,6.096909999847412,6.424785614013672,none,4,1
Target_3,357,6.301030158996582,5.838397979736328,none,4,1
Target_259,1923,4.031517028808594,5.081022262573242,none,4,1
Target_19,715,3.4377071857452393,5.956023216247559,none,4,1
Target_157,1055,4.619788646697998,4.70977258682251,none,4,1
Target_3,630,6.638272285461426,6.536102294921875,none,4,1
Target_409,2216,4.853871822357178,5.550299644470215,none,4,1
Target_68,1233,5.6575775146484375,5.524846076965332,none,4,1
Target_36,412,8.920818328857422,7.465343475341797,none,4,1
Target_446,2471,5.829151630401611,5.912568092346191,none,4,1
Target_223,1267,4.522878646850586,5.96776008605957,none,4,1
Target_445,2458,5.61475133895874,5.541420936584473,none,4,1
Target_101,397,5.455932140350342,8.180753707885742,none,4,1
Target_3,361,5.096909999847412,5.6196699142456055,none,4,1
Target_3,634,3.5606672763824463,3.7833287715911865,none,4,1
Target_3,638,6.0,5.638149261474609,none,4,1
Target_3,623,4.397940158843994,5.376802921295166,none,4,1
Target_265,1380,6.136677265167236,5.3918867111206055,none,4,1
Target_240,1297,6.602059841156006,7.956231117248535,none,4,1
Target_282,1579,4.823908805847168,4.8867292404174805,none,4,1
Target_409,2217,5.698969841003418,5.455463409423828,none,4,1
Target_287,1615,4.958607196807861,4.934998512268066,none,4,1
Target_3,160,4.744727611541748,3.484739065170288,none,4,1
Target_199,1182,4.0,4.97603702545166,none,4,1
Target_407,2177,5.275723934173584,5.735748291015625,none,4,1
Target_418,2265,8.772112846374512,8.70989990234375,none,4,1
Target_3,693,4.173925399780273,4.062580108642578,none,4,1
Target_126,788,5.79587984085083,5.745021343231201,none,4,1
Target_3,631,7.0,6.084465026855469,none,4,1
Target_110,769,6.0,6.782915115356445,none,4,1
Target_65,838,4.698969841003418,4.836296081542969,none,4,1
Target_19,244,6.7931742668151855,6.005572319030762,none,4,1
Target_55,755,5.0,5.232901573181152,none,4,1
Target_3,370,3.0,3.9579718112945557,none,4,1
Target_169,1088,7.301030158996582,6.257973670959473,none,4,1
Target_36,2320,7.79587984085083,8.337203979492188,none,4,1
Target_104,407,4.026872158050537,4.62941837310791,none,4,1
Target_444,2448,7.221848964691162,7.360962867736816,none,4,1
Target_345,1851,6.408935546875,6.330428600311279,none,4,1
Target_345,1856,6.443697452545166,6.042637825012207,none,4,1
Target_3,686,3.617982864379883,3.5956618785858154,none,4,1
Target_346,1858,5.443697452545166,6.151137351989746,none,4,1
Target_227,1423,6.79587984085083,6.700470924377441,none,4,1
Target_398,2129,5.221848964691162,5.973155498504639,none,4,1
Target_3,697,3.226945400238037,3.3073673248291016,none,4,1
Target_266,1398,4.586700439453125,4.630911827087402,none,4,1
Target_195,1168,8.619789123535156,8.364153861999512,none,4,1
Target_99,295,6.004364967346191,8.384639739990234,none,4,1
Target_3,101,6.585026741027832,4.838629722595215,none,4,1
Target_69,225,8.397939682006836,7.180414199829102,none,4,1
Target_3,164,4.301030158996582,4.763422012329102,none,4,1
Target_408,2191,5.744727611541748,5.4197893142700195,none,4,1
Target_80,306,7.0,5.629850387573242,none,4,1
Target_3,619,4.619788646697998,4.576430320739746,none,4,1
